Id;Player 1;Player 2;Player 3;Player 4;Player 5;Player 6;Player 7;Player 8;Player 9;Player 10;Player 11;Player 12;Player 13;Player 14;Player 15;Player 16;Player 17;Player 18;Player 19;Player 20;Player 21;Player 22;Player 23;Player 24;Player 25;Player 26;Player 27;Player 28;Player 29;Player 30;Player 31;Player 32;Shirt number 1;Shirt number 2;Shirt number 3;Shirt number 4;Shirt number 5;Shirt number 6;Shirt number 7;Shirt number 8;Shirt number 9;Shirt number 10;Shirt number 11;Shirt number 12;Shirt number 13;Shirt number 14;Shirt number 15;Shirt number 16;Shirt number 17;Shirt number 18;Shirt number 19;Shirt number 20;Shirt number 21;Shirt number 22;Shirt number 23;Shirt number 24;Shirt number 25;Shirt number 26;Shirt number 27;Shirt number 28;Shirt number 29;Shirt number 30;Shirt number 31;Shirt number 32;Total Players
134;45365;40602;38711;60385;40119;115292;106782;118255;59933;4616;108807;42727;118700;121954;106775;107412;111246;119136;118346;106780;35239;110837;0;0;0;0;0;0;0;0;0;0;1;34;44;4;23;8;29;27;9;33;11;72;30;31;26;22;18;43;28;20;70;41;0;0;0;0;0;0;0;0;0;0;22
135;116687;111226;46981;59918;107338;43786;39377;118673;63489;59884;35272;46679;116683;38060;116365;117810;118962;39544;116682;37830;117905;106617;40478;60508;117943;116686;0;0;0;0;0;0;57;5;29;38;47;11;8;27;10;19;12;32;98;16;14;3;92;23;20;71;18;99;7;21;22;17;4;0;0;0;0;0;26
136;60596;42641;60505;63372;38390;118362;40277;113364;61531;36156;105161;117505;44802;32919;100458;58747;46507;44791;59963;37522;103982;119866;106838;100930;47568;47645;116176;114794;101343;114721;0;0;99;10;2;12;43;19;7;3;4;13;28;46;1;96;6;23;29;8;85;17;25;88;21;11;18;15;37;9;66;30;0;0;30
137;45756;114344;115061;116585;118461;58147;111422;117539;117507;57280;304418;109234;117593;63560;110995;44620;104493;107831;54974;118401;377282;46894;47837;58765;118053;55788;114086;102841;0;0;0;0;15;13;26;17;43;32;23;10;9;12;14;3;42;21;22;7;8;40;31;4;18;6;19;30;38;11;1;24;0;0;0;0;28
138;45674;110728;59356;60308;105130;45071;45685;47911;60977;114558;61035;109992;103317;116570;107851;118026;115281;114366;117498;110211;114416;115843;110520;108669;47566;109960;114345;116592;60719;104313;0;0;1;48;17;8;23;20;10;35;47;11;9;39;21;38;34;7;5;16;22;32;13;33;29;28;18;6;15;26;41;19;8;4;30
139;37506;41295;101953;117518;45356;108875;60687;121949;118595;114375;35477;45758;115540;45358;113428;104540;117773;59188;120315;47583;55644;104264;111076;109106;100413;117517;118957;118844;40456;117952;111328;0;13;2;4;17;5;20;29;32;8;16;10;6;27;22;42;18;23;15;7;11;31;40;12;43;9;24;30;25;21;19;33;0;31
140;55244;55245;55246;55247;55248;55249;55250;55251;55252;55253;55254;55255;55256;55257;55258;55259;55260;55261;55262;55264;55263;55265;55266;55267;55268;55269;55270;55271;0;0;0;0;22;2;3;5;4;6;16;17;10;7;11;1;23;13;15;19;18;14;21;8;12;9;20;24;25;26;27;28;0;0;0;0;28
172;44104;114143;58839;114695;41082;103008;110838;111096;115032;42316;103449;60238;46780;63546;114689;43638;114844;104418;110319;116541;118267;110599;117946;0;0;0;0;0;0;0;0;0;13;3;2;18;6;14;9;16;11;7;19;1;8;17;20;10;24;15;5;23;4;22;21;0;5;8;8;26;5;0;0;0;23
173;108279;111800;42577;112733;108209;110815;104226;114808;39268;63383;60527;108688;101761;59766;118653;111116;110441;40179;118274;43135;112513;114003;118262;103047;47785;118418;114791;0;0;0;0;0;25;3;15;27;33;16;20;47;10;42;9;1;24;6;45;82;21;14;4;8;26;11;7;13;5;68;41;0;0;0;0;0;27
174;101815;4541;59847;42587;40009;117748;44822;15965;46557;106762;117745;47702;121334;59717;117369;117370;57254;119133;57027;47061;117747;0;0;0;0;0;0;0;0;0;0;0;30;3;5;12;37;8;20;10;11;15;35;7;38;91;23;41;25;48;22;17;21;6;0;0;0;0;0;0;0;0;0;0;21
177;47286;101781;103514;115109;118347;116543;42575;101664;101115;108312;37715;118278;45247;114163;40283;110939;113552;109041;45130;110069;110474;65000;109996;104731;103338;0;0;0;0;0;0;0;1;6;5;15;16;37;27;10;18;22;11;12;32;2;23;42;45;20;7;19;24;34;9;31;39;0;0;0;0;0;0;0;25
178;45144;103551;117636;117886;108931;116066;103820;109128;106410;118164;57330;42821;115108;110645;59596;114021;61182;41120;118211;114510;116270;60743;44682;32440;0;0;0;0;0;0;0;0;1;5;15;21;33;16;20;8;17;32;7;23;3;31;2;30;6;10;19;14;22;24;9;18;0;0;0;0;0;0;0;0;24
179;116482;111280;113972;119828;114197;39238;114645;115254;118686;114989;104680;101141;101504;60431;110929;109540;105297;114036;109201;101600;46989;107587;110866;112855;45134;100764;114933;112218;0;0;0;0;1;17;37;23;24;22;14;39;11;7;19;31;4;3;13;6;30;10;21;15;20;28;9;40;33;38;29;8;0;0;0;0;28
180;61044;46461;101404;106725;114192;102211;57249;7866;100951;100772;46722;101420;107552;110806;122014;119899;114578;100961;104427;113903;109243;0;0;0;0;0;0;0;0;0;0;0;1;20;17;2;27;8;12;10;28;21;18;16;19;33;22;32;31;4;14;25;11;0;0;7;0;0;0;0;0;0;0;0;21
181;114158;60753;104720;107977;118687;108980;109313;47049;104271;117787;110431;60906;120299;41596;116305;101221;58842;117506;107796;121251;110540;111984;111982;103700;118285;114093;115997;111978;0;0;0;0;12;16;98;19;11;40;14;13;15;22;17;8;28;3;37;33;18;20;21;61;23;7;24;25;27;26;29;6;0;0;0;0;28
182;109327;109310;113905;44434;112351;35034;101165;114397;103365;116108;114456;103693;32069;118620;118618;114464;44908;118116;9124;113592;117842;119127;0;0;0;0;0;0;0;0;0;0;30;3;2;26;5;29;7;32;22;31;9;16;14;33;25;23;4;24;1;10;21;34;0;0;0;0;0;0;0;0;0;0;22
184;46648;32585;42589;44776;6500;113286;112377;106787;37345;101875;102945;113283;107479;47670;120358;44829;57312;118197;43374;114191;114305;0;0;0;0;0;0;0;0;0;0;0;1;29;17;5;21;7;28;18;9;36;19;35;22;3;23;24;26;34;11;25;32;0;0;0;0;0;0;0;0;0;0;0;21
186;111062;103477;113271;102300;100219;107912;114258;110103;114283;114796;118472;60504;33075;114780;100606;47252;111138;60502;114480;117650;111484;100117;114538;41066;116446;121958;104451;0;0;0;0;0;36;25;27;1;4;24;23;78;22;17;33;20;29;15;16;18;12;28;34;13;8;14;26;19;21;30;31;0;0;0;0;0;27
187;109135;102737;5603;107948;121360;109499;111257;118170;114708;109455;107019;117053;100172;101911;117872;59479;118508;117600;109496;118948;121361;4395;60054;0;0;0;0;0;0;0;0;0;37;3;35;15;16;23;20;29;18;30;21;28;31;40;4;33;36;38;22;26;27;9;32;0;0;0;0;0;0;0;0;0;23
188;32189;101910;5490;111175;9333;37323;103393;41865;34892;40604;4376;114766;40523;4339;4655;118036;36361;121971;63306;103160;102775;37527;113335;116047;0;0;0;0;0;0;0;0;70;14;5;27;18;8;77;17;23;69;31;55;29;3;12;2;56;21;4;10;20;40;9;1;0;0;0;0;0;0;0;0;24
190;60710;107068;121256;40585;103219;108646;63591;63452;101211;114214;115389;114909;113334;8959;106496;108467;122727;111277;40987;102094;118979;113090;101309;33887;106653;109536;116449;101493;107592;0;0;0;29;22;21;39;16;28;9;88;27;17;25;13;15;12;33;24;14;18;19;20;23;26;6;30;31;32;34;11;35;0;0;0;29
191;103035;4769;44181;44851;38129;37052;42348;103819;118061;60391;33745;41063;113690;45959;44466;59817;119105;115157;110472;121337;110920;0;0;0;0;0;0;0;0;0;0;0;30;4;33;34;19;5;21;17;84;27;10;14;16;8;13;7;55;90;20;25;24;0;0;0;12;0;0;0;0;0;0;0;21
192;852;43680;46240;35446;63718;59995;46751;42721;36990;107469;42246;46391;45004;106398;46819;43015;47579;47261;47632;0;0;0;0;0;0;0;0;0;0;0;0;0;1;23;28;2;5;16;20;17;8;11;9;26;31;4;21;22;7;10;18;0;12;0;0;0;0;3;0;0;0;0;0;0;19
193;34868;114544;7817;100354;42676;60627;110011;107639;37907;107717;15408;34536;115179;46731;118234;106788;41144;36867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19;22;13;11;14;27;77;20;17;88;18;29;7;82;28;25;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
194;117934;114356;108751;43467;47250;103576;117821;115905;117537;42868;114972;121314;61056;115927;100510;59358;114226;110439;42556;104745;61147;119816;105089;42806;113803;114251;115237;0;0;0;0;0;19;16;20;12;13;40;4;18;1;5;6;23;3;7;2;17;21;8;22;14;25;24;9;11;10;52;15;0;0;0;0;0;27
195;114412;109213;120343;118080;105354;110104;110772;46666;117995;118215;106586;43157;114403;117562;120364;111870;118373;115542;113889;60561;61402;102742;114232;115778;118827;63492;63293;45823;0;0;0;0;27;13;24;21;2;17;5;10;12;4;25;20;1;32;29;3;8;22;6;16;11;7;18;19;23;39;9;15;0;0;0;0;28
196;106956;112458;119131;118154;114879;112015;116471;39801;1073758338;110596;118599;100346;103657;104748;112940;116489;111933;117621;107704;119890;102983;114521;109517;107674;111000;0;0;0;0;0;0;0;1;5;17;31;28;18;23;12;14;10;9;13;7;6;20;19;3;21;8;16;2;4;24;11;15;12;5;0;0;0;0;0;25
197;4565;44965;46843;58616;46179;35219;42343;63266;107284;101527;58778;3200;45432;121234;116637;118307;34805;41604;57004;116640;119881;109045;33784;32828;116641;40472;58617;0;0;0;0;0;1;14;33;19;3;5;89;17;92;20;9;18;54;22;15;66;28;11;7;60;80;23;99;37;24;6;8;0;0;0;0;0;27
198;113410;59687;39597;120349;43265;47272;45374;41895;60128;117482;47055;118299;60930;109406;59646;109360;118301;118298;116660;33675;59739;118297;116663;103191;116664;118296;0;0;0;0;0;0;1;26;2;20;5;22;17;78;3;9;6;25;15;41;21;34;47;23;39;10;7;24;49;27;61;29;0;0;0;0;0;0;26
199;55412;55401;55402;55403;55404;55405;55406;55407;55408;55409;55410;55422;55421;55413;55414;55415;55416;55417;55418;55419;55420;0;0;0;0;0;0;0;0;0;0;0;26;4;20;6;2;7;5;11;8;9;10;25;23;3;12;15;17;16;19;22;18;0;0;0;0;0;0;0;0;0;0;0;21
200;55423;55424;55425;55438;55427;55428;55429;55430;55431;55432;55433;55434;55435;55436;55445;55444;55439;55440;55442;0;0;0;0;0;0;0;0;0;0;0;0;0;16;4;3;25;7;6;8;5;17;10;9;23;22;13;19;18;14;24;15;0;0;0;0;0;0;0;0;0;0;0;0;0;19
201;38080;112966;101739;44706;47419;100918;42376;101197;107646;43156;61080;100235;8817;121336;103360;117970;121335;114798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;4;12;22;5;17;6;19;20;21;18;29;40;47;3;15;46;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
202;115265;9447;101143;101308;37346;39240;7927;59748;101397;101329;45135;115260;44720;112947;118964;120348;119832;118682;117749;100273;112956;0;0;0;0;0;0;0;0;0;0;0;13;31;4;5;8;24;21;12;7;40;10;33;14;23;25;28;20;26;35;11;22;0;0;0;0;0;8;0;0;0;0;0;21
204;9042;4872;40742;35499;114961;100150;36788;40281;61725;15050;114868;118490;120386;37032;100140;37274;37383;102560;111909;108709;101295;101127;0;0;0;0;0;0;0;0;0;0;1;6;16;28;25;22;14;11;26;20;33;34;30;29;5;2;21;18;38;8;7;12;0;0;0;0;0;0;0;0;0;0;22
205;101265;108938;101670;38589;101638;101649;104702;7181;103358;101113;3997;101247;101834;7045;109551;3690;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;14;6;2;3;7;30;19;9;11;12;8;13;16;20;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
207;47016;46538;59583;38742;45127;42871;47786;103888;104718;42378;34626;4006;15433;44049;117709;44756;7946;114737;43154;100904;101033;0;0;0;0;0;0;0;0;0;0;0;13;5;6;26;21;14;18;38;42;11;7;28;3;25;35;20;8;39;22;19;10;0;0;0;0;0;0;0;0;0;0;0;21
208;60709;114878;41674;117563;115990;60781;113907;38816;121224;1073757878;119885;113574;106425;116576;43166;114294;45079;118145;113787;121210;9452;111915;121322;0;0;0;0;0;0;0;0;0;1;24;15;47;36;7;27;8;30;11;63;25;31;4;2;3;14;37;6;21;38;9;17;12;6;0;0;0;0;0;0;0;23
209;9121;100865;100813;101431;103758;107688;34845;110373;101505;35200;100966;101227;102554;116045;119116;118186;114179;119115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;4;21;15;27;14;6;10;7;18;26;22;30;23;33;32;19;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
210;315533;315534;315535;315536;315537;315538;315539;315540;315541;315542;315543;315544;1638;315550;4208;4312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;5;2;3;6;7;8;10;11;9;13;12;14;15;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
211;100957;57266;30367;100887;113951;59833;117648;38740;101228;109402;7878;40511;7809;63096;41048;38194;62006;63481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;29;15;2;3;10;18;6;12;7;23;9;17;26;28;27;22;8;0;0;0;5;12;0;0;0;0;0;0;0;0;0;18
213;46466;109420;57214;47433;116631;59806;112229;44527;118969;38627;61031;110801;61183;57634;46647;57749;114853;107940;119840;118085;104419;118097;116710;114194;112819;118380;44838;0;0;0;0;0;2;31;16;26;22;13;17;21;11;18;19;7;6;32;12;29;34;14;15;20;23;24;25;27;28;30;33;0;0;0;0;0;27
215;7771;7642;45435;30324;104876;104391;107713;40328;107891;115078;47658;110523;108349;114941;47426;117969;41722;108152;121377;110585;113843;2951;0;0;0;0;0;0;0;0;0;0;1;4;5;3;21;2;13;7;18;20;14;29;16;25;24;31;27;6;33;22;9;19;0;0;0;0;0;0;0;0;0;0;22
216;44048;57257;118317;109546;47315;104388;106628;104273;47046;104277;63455;57255;102023;108707;110525;39230;45142;47027;57292;104754;42550;104278;118536;110719;111168;118203;118318;0;0;0;0;0;30;5;2;25;6;19;20;7;8;28;9;1;4;26;24;21;11;14;22;23;33;10;27;40;12;18;29;0;0;12;0;0;27
217;102487;7814;114196;58795;102142;42805;109266;60847;60550;45405;37306;102746;118479;34750;63382;30316;100497;110687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;31;23;4;20;21;8;6;7;14;9;29;33;24;2;16;25;27;0;0;0;1;0;0;0;0;0;0;0;0;0;0;18
218;110654;110484;110526;109351;100446;46996;60621;34513;100498;46481;101231;40994;109019;42304;34849;45403;110938;109138;111145;102517;110485;9418;114877;0;0;0;0;0;0;0;0;0;40;26;5;27;24;10;23;18;14;8;25;1;30;4;29;2;33;17;36;11;35;28;31;0;0;0;0;0;0;0;0;0;23
219;107924;106457;109917;113678;102008;100870;114846;109548;102398;44450;100499;118100;118604;118603;106448;107678;59779;113899;57132;100978;108701;107897;109542;110692;119122;0;0;0;0;0;0;0;16;12;4;20;27;22;8;26;10;7;14;30;13;29;2;3;24;25;5;11;21;9;15;40;31;0;0;0;0;0;0;0;25
221;110696;102475;110460;47425;59848;46479;104741;57265;47430;45320;42574;47412;121976;109265;114533;60834;104496;110804;109308;59973;115196;38908;44529;40988;0;0;0;0;0;0;0;0;40;18;2;20;12;4;27;25;8;7;9;1;22;6;13;29;23;26;19;21;24;11;10;16;0;0;0;0;0;0;0;0;24
234;100830;116656;119151;110549;117081;119571;60466;108518;110456;33107;107645;115038;100428;102805;61720;115144;47162;110650;100185;111874;102891;46866;114728;115117;116625;0;0;0;0;0;0;0;17;16;12;23;26;34;57;24;19;4;22;31;21;25;50;20;13;6;15;18;33;14;29;11;28;0;0;0;0;0;0;0;25
235;118709;63069;100401;100304;32734;4071;4059;109137;112098;63459;39483;100710;37338;118129;117887;103816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;3;5;20;23;12;4;8;6;9;11;17;16;15;18;27;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;16
238;111161;100509;118167;40358;104750;110013;102626;118168;112178;59632;113654;63366;114670;36944;36845;107008;101364;116996;118169;108589;0;0;0;0;0;0;0;0;0;0;0;0;12;6;28;2;8;10;18;24;19;7;30;3;31;5;17;14;23;21;35;20;0;0;0;0;0;0;0;0;0;4;11;0;20
240;33802;7030;103491;58594;45188;108129;47178;59709;45057;32199;119803;63608;113680;40520;63598;43034;63285;41200;117602;115148;41537;42894;115187;0;0;0;0;0;0;0;0;0;2;26;13;24;29;34;28;16;9;27;20;92;12;23;7;17;19;6;22;15;11;90;30;0;0;0;0;0;0;0;0;0;23
242;104805;110761;101803;44669;110586;114110;37438;59589;44726;63611;103142;117832;31483;33150;44834;114604;108592;121385;60841;113712;110577;121315;121386;0;0;0;0;0;0;0;0;0;25;12;30;2;5;15;10;7;20;8;9;21;4;3;23;26;34;49;18;17;22;38;27;8;0;0;5;0;0;0;0;0;23
243;119147;112153;58027;41975;115031;118067;57893;118377;119814;33878;33604;6480;121391;120345;57212;117524;110368;45095;59964;114816;0;0;0;0;0;0;0;0;0;0;0;0;35;12;34;18;24;45;19;30;25;28;22;23;29;39;33;36;32;1;15;31;0;0;0;0;0;0;0;0;0;0;0;0;20
244;102907;40996;114080;116304;118266;118268;46863;105985;46061;104259;102928;63088;118265;118423;109523;119842;108443;118836;111446;103352;0;0;0;0;0;0;0;0;0;0;0;0;1;4;5;2;39;36;20;25;17;10;19;16;31;14;3;47;7;37;22;9;0;0;0;0;0;0;0;0;0;0;0;0;20
245;63232;108917;114104;44824;45160;109025;16303;6080;45984;111026;59934;101721;113703;114102;118612;104813;59613;113704;118369;103535;119817;0;0;0;0;0;0;0;0;0;0;0;24;3;5;12;14;18;21;6;7;13;9;1;23;25;4;20;16;26;22;19;35;0;0;0;0;0;0;0;0;0;0;0;21
246;46881;118166;112822;63504;117818;103145;109081;108935;61066;42551;107927;63905;118263;117817;115995;115993;112472;115991;117816;47100;115988;116000;108270;6093;116002;0;0;0;0;0;0;0;23;5;18;2;32;8;19;35;10;27;9;12;26;21;6;31;30;17;11;7;14;45;97;16;4;0;0;0;0;0;0;0;25
248;40519;121959;102927;59622;46976;63187;46855;63488;109122;102894;117372;116041;121283;9028;106850;34494;34112;115051;102769;0;0;0;0;0;0;0;0;0;0;0;0;0;16;3;8;2;17;6;7;19;10;27;18;26;32;4;20;5;23;15;11;0;0;0;0;0;0;0;0;0;0;0;0;0;19
250;108163;46857;107830;110605;104837;111163;42542;33610;108162;107856;117815;114227;6245;117894;109567;104834;118343;114085;8070;45475;38489;0;0;0;0;0;0;0;0;0;0;0;16;3;25;14;2;5;20;21;23;24;9;13;4;17;28;7;18;19;29;27;8;0;0;0;0;0;2;0;0;0;0;0;21
251;113967;33684;31325;102774;40898;107425;47680;115182;102910;108004;42416;63448;112453;111115;108522;102808;103692;30057;101037;102916;106508;115183;115994;108300;44600;118089;0;0;0;0;0;0;1;3;14;17;2;6;13;25;22;7;10;16;31;5;20;15;9;18;30;19;24;39;11;46;21;41;0;0;0;0;0;0;26
252;9167;42929;38556;109219;6182;44833;114974;43185;33159;42404;40876;38323;60489;119120;112457;110809;37436;102796;37448;115149;121308;0;0;0;0;0;0;0;0;0;0;0;22;37;3;29;6;17;41;10;7;11;14;21;24;44;50;16;9;51;28;23;48;0;0;0;0;0;0;0;0;0;0;0;21
255;46218;63313;113805;101795;42545;42475;109071;114426;63490;63711;107634;46862;102892;118594;46856;9087;117841;38743;102797;118326;114308;59782;0;0;0;0;0;0;0;0;0;0;31;5;25;3;15;23;6;11;10;8;9;93;1;24;2;4;16;32;20;33;19;17;12;0;0;0;0;0;0;0;0;0;22
256;6150;33146;109592;34820;60046;102787;60924;46062;59671;47308;102788;46854;113085;117054;110541;44835;39586;57274;46942;104734;118275;63237;101186;0;0;0;0;0;0;0;0;0;1;4;29;2;3;19;30;6;26;7;8;16;40;22;45;5;14;23;11;17;28;10;9;0;0;0;0;0;0;0;0;0;23
258;106957;106958;47251;60531;100224;46788;106974;102290;113608;103612;102097;47522;117927;106968;37277;106975;118685;47207;30074;108971;47357;110505;109152;118175;118941;113981;118518;117552;117523;0;0;0;1;5;3;24;17;16;6;9;10;7;11;14;4;15;20;8;2;27;13;19;12;18;30;22;23;21;25;31;44;0;0;0;29
259;118551;102873;111272;118626;114241;124276;100212;100196;100426;116049;114628;104396;114936;43211;116706;103310;108272;104706;102418;373471;57226;103473;59590;0;0;0;0;0;0;0;0;0;10;4;2;22;23;15;1;19;12;8;5;18;9;13;38;6;14;11;7;24;17;20;16;4;0;0;0;0;0;0;0;0;23
260;33727;110737;100144;39718;43131;34491;36874;41092;37185;40985;114238;107700;103662;110415;32498;43093;60553;102999;41013;35476;36875;42484;45805;42613;118840;35129;0;0;0;0;0;0;1;3;2;18;22;7;8;20;11;28;26;25;33;5;32;14;21;10;31;6;19;9;24;13;27;23;0;0;0;0;0;0;26
263;104250;118970;114376;110303;113443;107451;37377;100735;119876;34484;110633;9041;104751;104417;63371;57350;103453;100806;114967;45025;119892;114930;37030;0;0;0;0;0;0;0;0;0;1;3;23;17;19;6;24;7;10;8;20;5;22;11;13;16;9;2;21;14;15;29;41;4;5;5;0;0;0;0;0;0;23
265;116430;121344;102420;60534;113598;115844;122920;110699;118703;108523;110812;111172;103656;108051;101996;104860;35876;108881;47429;100133;36718;109079;114800;118723;117364;111336;113294;118522;0;0;0;0;28;2;16;24;5;19;22;6;4;18;20;1;8;23;32;15;3;12;17;13;10;11;9;21;14;7;36;29;0;0;0;27;28
266;101015;100733;37359;102121;100791;102984;103487;101121;107429;100707;121320;100371;110646;110380;117904;3544;61148;114316;40426;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;4;18;17;35;6;11;7;23;12;13;10;19;24;8;16;42;21;0;0;0;0;0;0;0;0;0;0;0;0;0;19
267;108993;117401;104650;114381;108380;119820;57349;38779;114297;58834;112608;111482;114463;117495;7506;107716;101615;116691;111997;114313;118617;100809;113839;114892;109474;112000;118306;118163;0;0;0;0;5;23;25;8;24;6;7;10;14;4;33;2;21;15;11;19;16;18;12;1;13;22;20;17;9;3;37;32;5;10;9;11;28
268;38118;117846;33209;112538;114487;102496;47249;103690;117865;58718;114987;114317;114319;113957;114489;112542;101123;43469;119821;111879;0;0;0;0;0;0;0;0;0;0;0;0;1;6;24;2;17;16;10;26;19;7;28;13;21;20;29;3;11;15;27;31;0;0;0;0;0;0;0;0;0;0;0;0;20
269;30059;113241;107535;104784;42440;102387;36434;44388;113244;44282;117753;35226;46852;59469;101498;117754;113240;114589;2660;34876;114630;104893;113247;101360;114916;117752;0;0;0;0;0;0;32;44;15;2;6;30;8;17;20;9;42;1;24;35;5;40;21;96;3;25;19;10;7;18;22;55;0;0;0;0;0;0;26
270;117472;117474;31059;107325;102492;118621;60532;44545;59657;105056;63648;117480;117476;43212;117928;47029;36356;38253;101685;102520;44780;45190;117876;117896;59946;117479;118623;35394;118622;0;0;0;22;5;19;2;29;23;39;12;14;20;11;30;1;15;55;3;21;7;8;6;28;10;9;87;4;33;26;18;27;0;0;0;29
273;39649;9133;39699;36832;30238;33962;44687;4526;6259;63509;34005;119888;42499;111178;43540;113224;43147;36246;38761;104803;34878;9034;115080;45312;33814;0;0;0;0;0;0;0;29;5;12;77;3;13;10;7;8;94;9;31;71;22;24;14;28;88;20;18;17;30;25;33;6;0;0;0;0;0;0;0;25
274;58171;102232;36945;58759;111214;47825;113430;104660;112737;63719;59749;36943;111807;119862;114831;46614;111424;110430;100801;103372;108865;104374;109568;114562;46049;60537;58172;117678;101499;108973;114750;0;35;25;23;9;19;29;14;34;43;12;11;1;7;15;6;16;41;81;88;8;10;21;5;77;94;17;36;70;99;20;2;0;31
317;46642;109179;100249;58843;103125;113795;109461;116051;103295;114784;61426;47194;54364;108427;107930;54791;63238;103268;107218;6317;42892;43094;60501;118072;104466;115162;115790;108401;0;0;0;0;25;29;30;18;17;26;2;31;11;28;24;6;5;23;22;13;27;3;14;8;19;9;16;20;21;32;35;33;15;0;10;12;28
319;103906;40638;59997;34772;104461;44409;100467;104457;100333;103136;38477;59996;42622;34939;45244;121193;107782;59999;112778;6701;60260;40230;0;0;0;0;0;0;0;0;0;0;22;17;32;15;6;8;31;7;11;13;9;5;25;30;1;19;21;16;23;10;29;27;0;0;0;0;0;0;0;0;0;0;22
320;114958;118965;114982;104719;116636;110736;109941;33073;114731;111843;118103;117883;100604;118102;105382;61468;109144;58210;118509;115146;102738;110675;59484;100607;118434;116689;102968;104853;115290;0;0;0;32;27;28;18;23;26;30;5;29;12;21;42;13;3;19;24;14;15;39;16;6;20;17;9;55;22;25;31;33;0;0;0;29
323;101234;115084;114225;108966;114380;114017;100315;34979;118403;114860;118728;105082;114896;105254;36665;114980;103687;42846;103133;115122;46694;114894;118181;117884;124279;114100;100095;114149;117038;0;0;0;12;22;13;17;21;36;14;18;23;30;34;26;24;25;20;19;16;3;8;32;15;29;27;45;28;31;33;35;37;0;0;0;29
327;104485;116946;110651;116970;102315;116254;108402;116605;114333;118697;40122;44379;42429;115098;100620;109849;118663;100630;114871;118240;122728;120357;111949;100283;116455;111951;102345;0;0;0;0;0;1;30;13;22;14;68;99;8;7;6;9;11;5;4;21;17;19;37;3;32;70;20;31;35;94;26;69;0;0;0;0;0;27
328;63542;110824;106662;46228;42062;116704;104097;109251;103371;102864;100114;60503;37155;100570;122013;114402;112703;3605;110259;63163;0;0;0;0;0;0;0;0;0;0;0;0;1;28;23;3;27;30;14;26;20;7;17;18;21;24;22;29;31;6;35;19;0;0;0;0;0;0;0;0;0;0;0;0;20
331;100163;100277;44411;102848;100195;100438;116454;101930;100578;109470;116965;112863;121246;110329;118131;102659;116732;117229;117919;118130;117245;0;0;0;0;0;0;0;0;0;0;0;22;26;2;5;21;6;13;7;16;32;20;12;33;19;28;9;3;8;27;45;18;0;0;0;0;0;0;0;0;0;0;0;21
333;118333;47398;61012;114089;34848;107482;118162;59757;63667;102975;115261;113908;116959;58636;119819;118350;118230;113743;109232;118494;114147;60694;60060;47134;30012;111194;116401;102851;0;0;0;0;24;20;13;19;30;31;40;28;21;17;27;37;33;23;29;32;9;12;5;14;15;16;91;35;4;18;22;26;0;0;0;0;28
336;114453;47759;38771;118049;121995;117652;104930;114712;116402;106749;45182;113931;117055;60835;60468;107609;119875;100473;113507;113906;6621;109924;114007;113125;53913;113842;114847;114799;109358;0;0;0;16;15;41;31;40;32;30;28;21;33;20;24;25;5;34;27;17;1;36;38;13;18;19;22;14;35;23;26;29;0;0;0;29
344;113302;44746;106868;101737;103401;42547;106853;36962;44817;34495;44814;107079;109344;111131;108910;114077;118324;6220;102929;0;0;0;0;0;0;0;0;0;0;0;0;0;12;15;5;22;30;14;6;8;11;10;9;25;16;19;23;21;13;7;1;0;0;0;0;0;0;4;0;5;0;0;0;0;19
349;103140;106869;101798;57275;103560;110425;113973;47378;109039;104260;106885;47705;63274;40393;103541;46057;46896;113974;118676;118034;47548;118598;101758;38395;0;0;0;0;0;0;0;0;1;4;3;12;22;35;29;20;17;18;19;28;26;8;34;5;7;24;23;27;15;25;9;2;0;0;0;0;0;0;0;0;24
351;121970;101817;117840;118436;42048;35060;107698;60915;111995;118257;59759;111976;8066;57331;114098;114103;118356;45372;113676;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;4;2;5;10;31;18;29;11;21;24;12;23;19;25;28;30;22;0;0;8;0;0;0;0;0;0;0;0;0;0;19
355;46650;46888;112469;112470;116024;112482;112473;102914;63063;116035;42817;112465;118287;118678;118679;33901;116026;63679;112480;116030;112476;112484;121221;116031;0;0;0;0;0;0;0;0;1;13;3;2;4;9;6;8;15;27;11;16;31;28;32;12;17;5;10;29;24;7;26;30;0;0;0;0;0;0;0;0;24
