<<<<<<< Updated upstream
Id;Name;Shirt;Commentary;Country;Height;Weight;Age;Foot;PlayingStyle;POS;GK;CB;LB;RB;DMF;CMF;LMF;RMF;AMF;LWF;RWF;SS;CF;Attacking Prowess;Ball Control;Dribbling;Low Pass;Lofted Pass;Finishing;Place Kicking;Controlled Spin;Header;Defensive Prowess;Ball Winning;Kicking Power;Speed;Explosive Power;Body Control;Physical Contact;Jump;Goalkeeping;Catching;Clearing;Reflexes;Coverage;Stamina;Weak Foot Usage;Weak Foot Acc.;Form;Injury Resistance;P01;P02;P03;P04;P05;P06;P07;S01;S02;S03;S04;S05;S06;S07;S08;S09;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S20;S21;S22;S23;S24;S25;S26;S27;S28;Celebration 1;Celebration 2;Drib. Hunching;Drib. Arm Move.;Run. Hunching;Run. Arm Move.;Corner Kicks;Free Kicks;Penalty Kick;Edit_Name;Edit_Basics;Edit_Position;Edit_Positions;Edit_Abilities;Edit_PlayerSkills;Edit_PlayingStyle;Edit_COMPlayingStyles;Edit_Movements;Edit_1;Edit_2;Edit_3;Edit_4;Edit_5;Value12;Value13;Value14;OverallStats
45661;Gabriel Obredor;OBREDOR;45661;144;193;87;28;False;6;12;0;0;0;1;0;0;0;2;0;0;2;1;2;63;68;70;58;61;64;55;64;72;56;59;76;72;70;65;80;71;40;40;40;40;40;74;2;2;5;2;False;False;True;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;15;15;1;3;1;1;1;7;3;True;True;True;True;True;True;True;True;False;False;False;False;False;False;2;-1;0;61
45668;Imanol Machuca;MACHUCA;45668;21;170;68;25;False;6;7;0;0;0;0;0;0;1;2;1;2;2;1;0;67;74;80;70;71;78;72;73;52;50;59;74;79;82;78;62;56;40;40;40;40;40;71;3;3;5;1;True;True;False;True;True;False;True;True;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;False;False;102;11;1;4;1;1;3;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;72
45669;Marco Di Cesare;DI CESARE;45669;144;186;81;23;False;9;1;0;2;0;0;0;0;0;0;0;0;0;0;0;52;70;60;76;66;43;57;53;80;83;71;80;74;67;58;85;79;40;40;40;40;40;82;2;3;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;14;14;1;5;1;1;1;1;3;True;True;True;True;True;True;False;False;False;False;False;False;False;False;0;-1;0;75
45674;Franco Armani;ARMANI;39704;144;189;88;38;False;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;51;64;59;69;73;49;64;52;57;68;58;89;67;68;62;92;76;85;78;76;94;82;66;2;2;5;3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False;3;3;2;4;2;4;4;10;1;True;True;False;False;True;True;True;True;True;False;False;False;False;False;0;-1;0;73
45685;Juan Fernando Quintero;QUINTERO;45685;148;168;70;32;True;5;8;0;0;0;0;0;2;0;2;2;0;2;2;1;72;81;78;85;86;72;82;85;45;42;46;85;71;78;75;64;51;40;40;40;40;40;73;2;2;6;2;True;False;False;True;True;True;True;False;False;False;False;True;False;False;True;True;False;False;True;True;True;True;True;False;True;False;False;False;False;False;False;False;False;True;False;54;54;1;4;1;4;1;9;4;True;True;True;True;True;True;True;True;True;False;False;False;False;False;5;-1;0;78
45690;Luis Angulo;ANGULO;45690;148;174;65;21;False;4;6;0;0;0;0;0;0;2;2;1;2;2;1;1;74;76;75;63;61;74;56;70;61;55;56;67;91;87;78;72;63;40;40;40;40;40;73;2;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;0;0;1;2;1;1;1;1;1;True;True;True;True;True;True;True;False;False;False;False;False;False;False;0;-1;0;74
45756;Gustavo Gómez;GOMEZ;45756;150;185;85;32;False;9;1;0;2;1;1;0;0;0;0;0;0;0;0;0;61;68;66;67;68;59;66;60;82;87;85;77;76;72;62;82;82;40;40;40;40;40;76;2;2;6;3;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;True;False;True;99;99;2;4;1;4;1;1;1;True;True;False;False;True;True;True;False;False;False;False;False;False;False;4;-1;0;81
45758;Marco Pellegrino;PELLEGRINO;45758;144;184;79;23;True;10;1;0;2;1;0;0;0;0;0;0;0;0;0;0;60;69;74;67;71;55;56;60;71;78;71;70;79;72;69;78;81;40;40;40;40;40;77;2;2;5;2;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;0;0;1;3;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;73
45788;Miguel Araujo;ARAUJO;45788;151;178;75;30;False;8;1;0;2;0;1;2;1;0;0;0;0;0;0;0;50;68;63;73;68;54;65;61;76;73;76;71;71;69;63;76;78;40;40;40;40;40;74;3;3;6;3;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;46;46;1;2;1;1;1;1;1;True;True;False;False;True;True;True;True;False;False;False;False;False;False;0;-1;0;71
45802;Álvaro Montoro;MONTORO;-1;144;169;65;18;False;14;8;0;0;0;0;0;1;2;1;2;2;2;1;0;64;80;80;79;73;67;66;77;53;51;60;71;78;86;89;55;59;40;40;40;40;40;67;2;2;5;2;True;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;123;17;2;3;1;1;3;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;74
45807;Gastón Silva;G. SILVA;45807;152;185;74;31;True;10;2;0;2;2;1;0;0;1;1;0;0;0;0;0;57;63;63;65;71;53;63;76;70;72;74;77;71;64;64;76;71;40;40;40;40;40;72;2;2;5;2;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;0;0;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;False;False;False;False;False;False;0;-1;0;66
45809;Diego Rodríguez;D. RODRIGUEZ;45809;152;170;71;35;False;9;4;0;0;0;0;2;2;0;1;1;0;0;0;0;57;71;63;71;74;63;58;64;63;68;72;75;66;72;67;73;66;40;40;40;40;40;74;3;3;5;2;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;0;0;1;3;1;1;1;1;1;True;True;False;False;True;True;False;True;False;False;False;False;False;False;0;-1;0;66
45823;Matías Vecino;VECINO;45823;152;187;81;34;False;7;5;0;0;0;0;2;2;0;0;1;0;0;0;0;70;81;75;80;77;68;65;68;77;68;70;80;70;68;66;79;76;40;40;40;40;40;79;2;1;5;1;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;118;118;1;5;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;75
45831;Rodrigo Castillo;CASTILLO;45831;144;187;78;26;False;13;12;0;0;0;0;0;0;0;0;0;0;0;1;2;81;73;68;63;57;86;58;61;74;47;49;78;76;75;63;82;85;40;40;40;40;40;68;2;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;3;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;76
45832;Sebastián Cristóforo;S. CRISTOFORO;45832;152;173;70;31;False;7;4;0;0;0;1;2;2;1;1;1;0;0;0;0;60;76;67;76;73;56;61;62;57;70;69;67;65;64;72;65;63;40;40;40;40;40;71;2;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;110;110;2;3;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;68
45868;Richard Ortiz;R. ORTIZ;45868;150;173;72;35;True;8;4;0;0;0;0;2;2;1;0;0;0;0;0;0;68;69;67;70;68;63;68;64;63;71;67;76;74;67;77;76;73;40;40;40;40;40;79;2;2;5;3;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;44;44;1;4;1;4;1;9;1;True;True;False;True;True;True;True;True;False;False;False;False;False;False;0;-1;0;68
45962;Willian José;WILLIAN J.;45962;146;189;93;33;False;13;12;0;0;0;0;0;0;0;0;0;0;0;1;2;84;80;71;70;64;82;64;67;83;44;49;81;71;67;60;88;79;40;40;40;40;40;72;2;3;5;2;False;False;False;False;False;False;True;False;False;False;False;True;False;True;True;False;False;True;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;71;71;1;4;1;2;3;1;1;True;True;False;True;True;True;False;False;False;False;False;False;False;False;0;-1;0;78
45993;Marquinhos;MARQUINHOS;45993;146;183;79;31;False;15;1;0;2;0;2;2;1;0;0;0;0;0;0;0;59;77;69;78;82;58;61;71;93;86;91;68;77;76;77;78;92;40;40;40;40;40;83;2;3;6;2;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;True;True;False;True;16;0;3;6;1;5;3;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;88
46012;Caio Paulista;CAIO PAULISTA;56033;146;181;73;27;True;11;2;0;0;2;0;0;0;2;2;0;1;2;1;0;65;73;70;64;69;58;59;67;56;59;58;63;76;75;65;67;65;40;40;40;40;40;75;2;3;5;3;True;True;False;False;False;False;True;False;True;True;False;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;55;90;2;2;1;8;8;1;1;True;True;True;True;True;True;True;True;True;False;False;True;False;False;0;-1;0;66
46021;Gabriel;GABRIEL;46021;146;172;69;33;False;9;4;0;0;0;2;2;2;0;0;1;0;0;0;0;64;73;71;73;65;65;52;60;65;76;79;76;73;78;70;75;73;40;40;40;40;40;84;2;2;6;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;6;6;1;5;1;1;1;1;1;True;True;False;False;True;False;False;False;False;False;False;False;False;False;0;-1;0;70
46023;Vitinho;VITINHO;46023;146;175;76;31;False;4;9;0;0;0;0;0;1;2;1;2;2;2;2;1;74;72;78;69;77;73;80;77;65;52;50;82;77;73;68;67;68;40;40;40;40;40;68;3;3;5;2;True;False;False;True;False;True;True;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;1;1;5;1;5;5;1;4;True;True;True;True;True;True;True;True;False;False;False;False;False;False;0;-1;0;70
46025;Jádson;JADSON;46025;146;171;67;31;False;7;5;0;0;0;1;2;2;1;1;1;0;1;0;0;66;75;68;74;79;62;61;70;62;66;68;75;68;72;69;62;64;40;40;40;40;40;78;2;3;5;2;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;0;0;1;3;1;1;1;1;1;True;True;True;True;True;True;True;True;False;False;False;False;False;False;0;-1;0;70
46037;Bernard;BERNARD;46037;146;164;64;32;False;14;6;0;0;0;0;0;0;2;2;2;2;2;1;0;69;82;80;80;78;70;78;75;53;44;42;72;82;81;81;57;59;40;40;40;40;40;66;3;3;5;3;False;True;True;False;False;False;False;False;True;False;True;True;False;False;True;False;True;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;5;5;2;5;2;1;1;1;1;True;True;True;False;True;True;True;False;False;False;False;False;False;False;0;-1;0;74
46049;Wanderson;WANDERSON;46049;146;175;71;30;False;4;7;0;0;0;0;0;0;2;2;0;2;2;1;1;68;75;81;69;67;68;69;69;67;45;51;81;86;85;83;64;59;40;40;40;40;40;69;1;2;5;2;True;True;False;True;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;66;66;1;3;1;1;1;1;1;True;True;True;True;True;True;True;True;False;False;False;False;False;False;0;-1;0;74
46093;Pierre;PIERRE;46093;146;176;75;23;False;7;5;0;0;0;0;2;2;0;0;1;0;0;0;0;64;67;61;71;76;50;65;65;66;77;70;64;70;69;69;66;63;40;40;40;40;40;77;3;3;6;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;11;11;1;3;1;1;1;1;1;True;True;True;True;True;False;True;True;False;False;False;False;False;False;0;-1;0;66
46208;Mandaca;MANDACA;46208;146;178;74;23;False;7;5;0;0;0;2;1;2;0;0;1;0;0;0;0;67;77;75;69;72;65;62;65;68;63;66;72;76;74;62;69;70;40;40;40;40;40;78;1;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;0;0;1;3;1;1;1;1;1;True;True;True;True;True;True;True;False;False;False;False;False;False;False;0;-1;0;70
46221;Matheuzinho;MATHEUZINHO;46221;146;165;59;27;True;14;10;0;0;1;0;0;1;1;2;2;1;2;1;0;69;80;77;78;77;67;64;75;57;53;52;70;75;78;75;58;57;40;40;40;40;40;69;2;4;5;2;True;True;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;110;110;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;False;False;False;False;False;False;0;-1;0;70
46237;Willian Arão;WILLIAN ARAO;46237;146;181;74;33;False;7;4;0;1;0;0;2;1;0;1;0;0;0;0;0;64;74;65;75;75;65;59;56;74;78;80;72;67;69;65;77;76;40;40;40;40;40;82;2;2;6;2;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;5;5;1;4;1;1;1;1;1;True;True;False;False;True;False;False;False;False;False;False;False;False;False;0;-1;0;71
46303;Gabriel;GABRIEL;46303;146;178;67;35;False;14;8;0;0;0;0;1;2;1;2;2;1;1;2;1;68;78;79;75;77;68;71;72;61;54;56;68;74;74;71;63;66;40;40;40;40;40;74;2;3;5;2;False;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;12;12;1;4;1;1;1;1;1;True;True;True;True;True;True;True;False;False;False;False;False;False;False;0;-1;0;72
46327;Fernando;FENANDO;111263;146;176;66;26;False;1;12;0;0;0;0;0;0;2;0;2;2;0;2;2;75;76;80;66;57;73;55;64;56;47;45;68;81;88;73;54;74;40;40;40;40;40;67;2;3;6;1;True;True;True;True;False;False;False;False;False;False;False;True;False;False;True;False;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;3;3;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;True;False;False;0;-1;0;71
46332;Renê;RENE;46332;146;174;71;32;True;11;2;0;0;2;1;0;0;1;0;0;0;0;0;0;60;72;66;74;75;58;61;65;61;64;72;78;76;76;76;67;77;40;40;40;40;40;80;2;1;6;3;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;1;1;1;3;1;1;1;1;1;True;True;False;True;True;True;False;True;False;False;False;False;False;False;0;-1;0;72
46373;Everton Ribeiro;EVERTON RIBEIRO;46373;146;174;69;36;True;14;8;0;0;0;0;0;1;0;2;2;1;2;1;0;70;75;83;86;84;74;78;72;47;56;55;79;62;69;85;56;60;40;40;40;40;40;67;2;4;5;3;True;True;False;True;False;True;True;False;True;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;False;False;False;False;False;False;True;False;False;28;28;2;6;2;1;5;1;3;True;True;False;True;True;True;True;True;False;False;False;False;False;False;0;-1;0;76
46423;Bashir Humphreys;HUMPHERYS;46423;204;186;79;22;True;12;2;0;2;2;1;0;0;1;0;0;0;0;0;0;53;70;65;71;68;50;52;59;68;73;81;67;81;75;74;68;79;40;40;40;40;40;83;3;3;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2;2;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;73
46453;Camutanga;CAMUTANGA;46453;146;180;80;31;False;9;1;0;2;1;0;0;0;0;0;0;0;0;0;0;54;61;60;64;66;47;56;60;69;78;81;70;76;71;61;83;72;40;40;40;40;40;69;2;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;12;12;1;2;1;3;1;1;1;True;True;True;True;True;True;True;True;False;False;False;False;False;False;5;-1;0;72
46458;Igor Cariús;IGOR CARIUS;46458;146;182;79;32;False;11;2;0;1;2;2;0;0;1;0;0;0;0;0;0;63;67;69;60;71;60;62;68;56;62;69;68;73;75;66;64;61;40;40;40;40;40;73;2;2;5;2;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;7;7;3;3;1;2;1;11;1;True;True;True;True;True;True;True;True;False;False;False;False;False;False;0;-1;0;66
46507;Lucas Oliveira;LUCAS OLIVEIRA;46507;146;187;83;29;False;9;1;0;2;0;0;1;0;0;0;0;0;0;0;0;53;71;61;69;66;49;59;64;73;77;76;65;67;61;57;75;69;40;40;40;40;40;66;2;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;15;11;1;4;1;4;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;68
46536;James Ward-Prowse;WARD PROWSE;46536;204;173;66;31;False;7;5;0;0;0;0;2;2;0;0;2;0;0;0;0;64;77;69;81;89;65;93;91;55;74;75;84;62;69;75;64;59;40;40;40;40;40;85;2;2;6;3;False;False;False;False;True;True;True;False;False;False;False;False;False;False;True;False;False;True;False;True;True;True;False;False;True;False;False;False;False;False;False;False;True;False;False;0;0;2;3;2;1;1;5;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;5;-1;0;76
46570;Yoshimar Yotún;YOTUN;46570;151;171;71;35;True;15;5;0;0;0;0;2;2;2;0;1;0;0;0;0;68;70;68;74;73;66;72;69;59;79;67;73;64;75;78;70;77;40;40;40;40;40;70;3;3;5;2;False;False;False;False;True;True;True;False;False;False;False;False;False;False;True;False;False;False;False;True;True;True;False;False;False;False;True;False;False;False;False;False;True;False;False;20;20;1;3;1;1;1;1;1;True;True;True;True;True;True;True;True;False;False;False;False;False;False;5;-1;0;67
46614;Lucas Silva;LUCAS SILVA;46614;146;182;80;32;False;15;5;0;0;0;0;2;2;0;1;1;0;0;0;0;64;79;66;82;85;68;68;82;64;70;70;88;62;62;71;76;73;40;40;40;40;40;73;3;4;4;2;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;110;110;1;5;1;2;1;1;1;True;True;False;True;True;True;False;False;False;False;False;False;False;False;0;-1;0;73
46635;Pol Fernández;FERNANDEZ;32776;144;176;75;33;False;8;5;0;0;0;0;2;2;2;1;2;0;0;1;0;57;76;72;80;75;58;64;74;55;73;76;70;70;60;74;59;58;40;40;40;40;40;78;1;3;7;3;False;False;False;False;True;False;True;False;False;False;False;True;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;True;46;46;1;3;1;5;1;7;1;True;True;True;True;True;True;True;True;False;False;False;False;False;False;0;-1;0;71
46642;Ignace Van der Brempt;VAN DER BREMPT;46642;197;187;78;23;False;12;3;0;2;0;2;0;0;0;1;0;0;0;0;0;66;65;69;69;67;52;52;57;65;68;69;68;74;71;61;71;67;40;40;40;40;40;74;2;2;5;2;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;2;4;2;4;3;7;2;True;True;True;True;True;True;True;True;True;False;False;False;False;False;2;-1;0;67
46666;Iago Aspas;ASPAS;46666;236;176;67;38;True;14;10;0;0;0;0;0;0;1;1;1;1;2;2;2;87;87;84;82;73;85;83;82;69;50;54;83;75;82;76;61;65;40;40;40;40;40;69;1;1;6;1;False;False;False;True;False;False;True;False;False;True;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;53;53;2;6;3;4;4;3;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;79
46694;Nicusor Stanciu;STANCIU;46694;229;170;63;32;False;14;8;0;0;0;0;1;2;0;0;2;0;0;1;0;70;76;73;75;77;68;80;78;50;55;57;73;68;74;80;55;60;40;40;40;40;40;80;3;1;5;3;True;True;False;False;True;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;1;1;1;3;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;70
46741;Mateus Fernandes;M. FERNANDES;46741;228;178;72;21;False;5;8;0;0;0;0;0;2;0;0;2;0;0;1;0;77;80;80;82;79;68;70;78;57;70;57;73;77;79;84;66;62;40;40;40;40;40;71;3;2;5;2;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;0;0;1;3;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;77
46752;Fabiano;FABIANO;46752;146;170;64;25;False;11;3;0;0;0;2;0;0;0;1;0;0;0;0;0;63;71;73;63;71;57;55;70;56;61;64;66;84;86;78;66;63;40;40;40;40;40;79;2;2;5;2;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;0;0;1;3;1;1;1;1;1;True;True;True;True;True;True;False;True;False;False;False;False;False;False;0;-1;0;71
46774;Nuno Tavares;NUNO TAVARES;46774;228;183;75;25;True;11;2;0;0;2;1;0;0;2;1;0;0;0;0;0;65;70;74;70;74;57;59;70;57;65;68;75;84;77;67;72;74;40;40;40;40;40;80;3;2;5;3;False;True;True;True;False;True;True;False;False;False;True;False;False;False;True;False;False;True;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;False;False;0;0;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;73
46780;Pablo Barrios;BARRIOS;46780;236;181;76;22;False;7;5;0;0;0;0;1;2;0;0;1;0;1;0;0;71;87;83;86;81;71;67;73;58;64;71;75;82;87;73;68;70;40;40;40;40;40;81;3;2;5;2;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;64;64;1;4;1;1;1;1;1;True;True;False;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;83
46788;Iñigo Ruiz de Galarreta;INIGO;46788;236;175;70;32;False;8;4;0;0;0;0;2;2;0;0;0;0;0;0;0;65;81;75;82;80;62;67;76;56;73;78;78;73;76;81;67;68;40;40;40;40;40;84;2;3;6;2;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;True;0;0;3;3;3;7;3;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;78
46812;Igor Julio;IGOR;46812;146;184;85;27;True;10;1;0;2;2;0;0;0;1;0;0;0;0;0;0;60;75;70;78;75;57;58;60;72;81;79;71;76;75;68;83;78;40;40;40;40;40;82;3;3;4;2;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;16;16;1;3;1;3;1;1;1;True;True;True;True;True;True;True;True;False;False;False;False;False;False;4;-1;0;76
46816;Miguel Terceros;MIGUELITO;46816;145;177;70;21;True;14;8;0;0;0;0;0;1;0;2;2;0;2;1;0;68;78;77;77;75;73;71;73;54;51;46;68;71;76;73;56;59;40;40;40;40;40;67;2;3;5;2;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;19;48;1;2;1;6;6;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;72
46825;Emre Can;EMRE CAN;46825;210;184;82;31;False;8;1;0;2;0;2;2;2;1;1;1;0;0;0;0;74;81;77;81;79;65;65;67;71;79;81;79;78;74;72;87;77;40;40;40;40;40;86;2;3;4;2;False;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;True;True;False;True;45;45;1;6;2;6;8;11;1;True;True;True;False;True;True;True;True;False;False;False;False;False;False;0;-1;0;77
46829;Martín Río;RIO;46829;144;180;72;24;False;8;5;0;0;0;0;2;2;0;0;0;0;0;0;0;61;77;66;77;80;67;60;70;60;72;74;73;71;76;72;66;67;40;40;40;40;40;82;3;2;5;2;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;50;50;3;3;1;4;4;1;1;True;True;True;True;True;True;True;True;False;False;False;False;False;False;0;-1;0;73
46850;Joël Veltman;VELTMAN;46850;224;184;75;33;False;12;3;0;2;0;2;0;0;0;2;0;0;0;0;0;63;79;70;78;78;55;56;65;70;77;79;69;74;77;65;77;79;40;40;40;40;40;82;2;3;5;1;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;8;8;1;4;1;4;1;5;1;True;True;False;True;True;True;True;False;False;False;False;False;False;False;5;-1;0;76
46866;Marten de Roon;DE ROON;46866;224;185;76;34;False;8;4;0;2;0;0;2;2;0;0;0;0;0;0;0;60;75;65;78;74;60;62;64;70;76;74;75;66;64;64;77;74;40;40;40;40;40;83;2;1;6;3;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;True;False;False;False;False;True;False;False;True;False;True;17;17;1;3;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;71
46873;Umar Saqid;SAQID;46873;80;192;79;28;False;1;12;0;0;0;0;0;0;0;0;0;0;0;1;2;80;75;75;64;61;80;58;64;77;49;55;79;83;81;58;82;77;40;40;40;40;40;77;2;3;5;1;False;False;False;False;False;False;True;True;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;99;99;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;76
