Id;Name;Shirt;Commentary;Country;Height;Weight;Age;Foot;PlayingStyle;POS;GK;CB;LB;RB;DMF;CMF;LMF;RMF;AMF;LWF;RWF;SS;CF;Attacking Prowess;Ball Control;Dribbling;Low Pass;Lofted Pass;Finishing;Place Kicking;Controlled Spin;Header;Defensive Prowess;Ball Winning;Kicking Power;Speed;Explosive Power;Body Control;Physical Contact;Jump;Goalkeeping;Catching;Clearing;Reflexes;Coverage;Stamina;Weak Foot Usage;Weak Foot Acc.;Form;Injury Resistance;P01;P02;P03;P04;P05;P06;P07;S01;S02;S03;S04;S05;S06;S07;S08;S09;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S20;S21;S22;S23;S24;S25;S26;S27;S28;Celebration 1;Celebration 2;Drib. Hunching;Drib. Arm Move.;Run. Hunching;Run. Arm Move.;Corner Kicks;Free Kicks;Penalty Kick;Edit_Name;Edit_Basics;Edit_Position;Edit_Positions;Edit_Abilities;Edit_PlayerSkills;Edit_PlayingStyle;Edit_COMPlayingStyles;Edit_Movements;Edit_1;Edit_2;Edit_3;Edit_4;Edit_5;Value12;Value13;Value14;OverallStats
55983;E. Castillo;CASTILLO;-1;152;171;68;24;True;11;2;0;2;2;0;0;0;1;0;0;0;0;0;0;56;60;70;64;70;52;53;60;63;74;72;65;75;75;71;72;73;40;40;40;40;40;73;2;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;60;62;1;3;1;1;1;1;1;True;True;True;True;True;True;True;False;True;False;False;False;False;False;0;-1;0;70
55984;K. Amaro;AMARO;32440;152;179;72;21;False;11;3;0;0;0;2;0;0;0;2;0;0;2;0;0;62;67;68;65;69;55;59;61;63;71;70;59;75;74;74;69;71;40;40;40;40;40;79;2;2;5;2;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;True;62;62;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;False;False;False;False;False;False;0;-1;0;70
55985;N. Giraldo;GIRALDO;55985;148;175;70;32;True;11;2;0;0;2;0;0;0;2;0;0;0;0;0;0;61;70;64;63;73;57;65;71;55;63;69;75;74;77;70;65;67;40;40;40;40;40;74;2;1;5;1;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;24;24;1;3;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;68
55986;G. Nápoli;NAPOLI;43092;152;174;65;25;True;7;5;0;0;0;0;1;2;1;0;1;0;0;0;0;67;77;70;78;77;58;75;70;55;64;69;70;67;74;70;62;63;40;40;40;40;40;82;2;2;5;2;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;36;36;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;False;False;False;False;False;False;0;-1;0;73
55987;A. De Luca;DE LUCA;-1;152;175;59;19;True;4;10;0;0;0;0;0;0;0;2;0;0;2;0;0;62;66;68;59;71;66;59;58;55;47;48;67;74;74;77;53;62;40;40;40;40;40;66;3;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;2;1;1;1;1;1;True;True;True;True;True;False;True;False;False;False;False;False;False;False;0;-1;0;61
55988;M. Ríos;RIOS;55988;144;187;70;21;True;15;4;0;0;0;0;2;2;0;0;2;0;0;0;0;57;71;63;72;71;61;56;59;62;61;65;65;65;59;58;70;68;40;40;40;40;40;69;1;1;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;24;24;1;2;1;1;1;1;1;True;True;True;True;True;False;True;False;False;False;False;False;False;False;0;-1;0;63
55990;L. Acosta;ACOSTA;-1;152;176;74;23;False;2;12;0;0;0;0;0;1;1;2;2;1;2;2;2;68;70;71;66;66;68;60;65;68;60;48;68;79;80;73;68;64;40;40;40;40;40;74;2;2;4;3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;70;97;1;3;1;1;1;1;1;True;True;True;True;True;False;True;False;True;False;False;False;False;False;0;-1;0;65
55991;Y. Perlaza;PERLAZA;55991;148;180;72;22;False;11;3;0;0;0;2;0;1;0;2;0;0;0;0;0;63;66;67;63;69;56;57;68;61;62;67;66;76;72;61;71;66;40;40;40;40;40;76;1;3;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;3;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;66
55992;S. Milano;MILANO;55992;152;183;76;22;False;9;4;0;2;0;0;2;1;0;0;0;0;0;0;0;58;65;64;72;62;59;63;59;70;64;72;71;71;64;60;72;71;40;40;40;40;40;76;2;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;2;1;1;1;1;1;True;True;True;True;True;False;True;False;False;False;False;False;False;False;0;-1;0;63
55993;S. Acuña;ACUNA;55993;148;179;72;26;False;1;12;0;0;0;0;0;0;1;2;0;0;2;1;2;74;65;66;59;56;74;60;59;67;43;46;74;76;78;68;63;70;40;40;40;40;40;68;2;2;5;2;False;False;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;3;1;1;1;1;1;True;True;True;True;True;True;True;True;False;False;False;False;False;False;0;-1;0;66
56019;N. Volpi;VOLPI;56019;146;189;86;33;False;16;0;2;0;0;0;0;0;0;0;0;0;0;0;0;52;66;63;72;75;53;61;60;65;58;56;83;67;68;64;83;82;79;73;78;79;77;63;3;1;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;0;0;1;3;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;68
56022;L. Berrío;BERRIO;40237;148;175;68;27;False;15;5;0;0;0;0;2;2;1;1;2;1;1;1;0;66;74;72;76;75;69;67;70;51;60;64;72;66;72;72;56;65;40;40;40;40;40;71;2;2;5;2;True;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;24;24;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;69
56024;H. Loboa;LOBOA;-1;148;175;72;19;False;9;4;0;0;0;0;2;2;0;0;1;0;0;0;0;61;67;65;69;70;59;57;61;63;64;74;64;70;76;72;73;62;40;40;40;40;40;73;2;1;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;28;28;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;65
56025;M. Núñez;NUNEZ;-1;144;169;72;24;True;7;4;0;0;0;0;2;2;0;0;1;0;0;0;0;67;71;68;74;74;63;65;66;57;59;64;67;70;74;69;62;62;40;40;40;40;40;71;2;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;10;10;1;3;1;1;1;1;1;True;True;True;True;True;False;True;False;False;False;False;False;False;False;0;-1;0;67
56026;E. Mena;MENA;-1;148;177;64;28;False;11;3;0;0;0;2;0;0;2;2;0;2;2;0;0;64;67;69;69;73;60;60;62;56;62;64;65;81;81;68;61;64;40;40;40;40;40;78;2;3;5;2;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;71;71;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;69
56027;S. Guzmán;GUZMAN;-1;148;187;83;28;False;15;4;0;0;0;0;2;2;0;0;1;0;0;0;0;63;70;68;72;71;62;66;69;68;64;67;70;68;70;67;71;68;40;40;40;40;40;77;1;1;5;2;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;True;False;False;False;False;False;False;False;False;False;True;60;60;1;3;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;67
56029;Léo Pereira;PEREIRA;35446;146;187;76;30;True;15;1;0;2;1;1;1;0;0;0;0;0;0;0;0;58;65;64;71;65;59;58;59;87;85;87;76;75;70;60;83;81;40;40;40;40;40;75;2;3;5;3;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;34;5;1;2;1;1;1;2;1;True;True;True;True;True;True;True;True;True;False;False;True;False;False;0;-1;0;81
56031;K. Pérez;PEREZ;56031;148;167;69;28;False;14;10;0;0;0;0;0;1;2;2;1;2;2;0;0;67;72;74;68;73;64;66;71;62;53;59;69;75;73;71;66;67;40;40;40;40;40;67;3;3;5;2;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;True;34;34;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;65
56033;J. Sagredo;SAGREDO;56033;145;180;74;31;False;15;1;0;2;1;2;0;0;0;1;0;0;0;0;0;58;65;64;67;73;54;53;70;63;68;74;68;70;68;66;67;72;40;40;40;40;40;74;2;2;5;2;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;84;84;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;False;False;False;False;False;False;0;-1;0;65
56034;A. Salazar;SALAZAR;-1;148;182;72;22;True;11;2;0;0;2;0;0;0;1;0;0;1;0;0;0;59;71;67;62;72;58;65;66;58;63;66;67;72;74;65;60;71;40;40;40;40;40;71;2;2;5;2;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;14;14;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;66
56035;M. García;GARCIA;56035;148;178;72;27;False;15;5;0;0;0;0;2;2;1;1;1;0;0;0;0;65;74;70;75;78;69;61;69;57;61;63;79;70;75;70;63;66;40;40;40;40;40;76;2;2;5;2;False;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;2;2;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;70
56036;S. Martín;MARTIN;41142;148;175;72;19;False;11;3;0;0;0;2;0;0;0;1;0;0;0;0;0;60;65;68;61;68;50;55;65;60;60;66;65;74;74;64;60;69;40;40;40;40;40;71;2;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;61;61;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;65
56037;A. Román;ROMAN;-1;148;183;80;30;False;11;3;0;0;0;2;0;0;0;1;0;0;0;0;0;65;67;65;66;72;57;55;64;67;71;74;71;79;72;64;78;67;40;40;40;40;40;79;2;2;6;2;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;27;27;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;71
56039;J. Castro;CASTRO;30235;148;176;72;28;False;9;3;0;1;1;2;2;1;1;1;0;0;0;0;0;67;68;65;69;68;63;64;66;74;72;72;71;72;68;63;65;74;40;40;40;40;40;73;2;2;6;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;21;21;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;False;False;False;False;False;False;0;-1;0;68
56040;C. Cañozales;CANOZALES;56040;148;188;80;26;False;4;9;0;0;0;0;0;0;1;1;0;2;2;1;2;72;65;68;59;61;71;58;59;65;50;47;67;75;75;62;66;69;40;40;40;40;40;68;3;2;5;2;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;3;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;63
56041;L. Assadi;ASSADI;56041;147;172;67;21;False;6;8;0;0;0;0;0;1;2;1;2;2;0;1;0;72;80;76;78;73;74;69;72;60;54;50;71;72;78;77;62;65;40;40;40;40;40;70;1;2;5;2;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;11;11;1;2;1;4;4;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;74
56042;K. Toscano;TOSCANO;44247;148;180;75;21;False;8;4;0;0;0;0;2;2;0;0;0;0;0;0;0;56;70;62;69;67;59;51;60;61;71;78;68;70;69;65;78;72;40;40;40;40;40;72;2;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;11;11;1;2;1;1;1;1;1;True;True;True;True;True;False;True;True;False;False;False;False;False;False;0;-1;0;65
56043;J. Zapata;ZAPATA;2301;148;179;71;25;False;7;5;0;0;0;0;2;2;0;0;2;0;0;0;0;63;74;65;76;75;64;73;71;61;62;66;75;72;74;66;64;67;40;40;40;40;40;80;2;1;6;2;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;True;True;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;12;28;3;2;3;1;1;4;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;69
56045;C. Izquierdoz;C. IZQUIERDOZ;42706;144;185;86;36;False;15;1;0;2;2;2;0;0;0;0;0;0;0;0;0;57;67;61;73;72;52;57;64;83;78;80;76;68;65;57;86;82;40;40;40;40;40;73;3;1;6;2;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;True;False;True;43;14;2;2;2;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;76
56046;A. Araque;ARAQUE;-1;153;180;80;29;True;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;43;46;47;49;55;43;47;46;46;43;47;67;67;68;68;67;70;73;73;72;75;77;55;2;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;0;0;1;3;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;63
56047;I. Perruzzi;PERRUZZI;56047;144;177;70;20;False;8;4;0;0;0;0;2;2;0;0;1;0;0;0;0;56;69;61;70;68;58;55;67;68;76;79;71;70;68;67;78;69;40;40;40;40;40;73;2;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;66
56048;L. Acevedo;ACEVEDO;56048;144;197;97;33;False;9;1;0;2;0;0;0;0;0;0;0;0;0;0;0;57;62;54;69;64;54;56;63;83;65;69;83;63;59;56;93;79;40;40;40;40;40;68;2;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;74;74;1;2;1;1;1;1;1;True;True;True;True;True;True;True;False;False;False;False;False;False;False;0;-1;0;69
56049;J. Requena;REQUENA;-1;144;178;74;26;False;8;5;0;0;0;0;2;2;0;0;1;0;0;0;0;61;74;66;70;74;57;65;64;66;72;61;79;73;72;63;76;61;40;40;40;40;40;79;2;3;5;3;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;2;1;1;1;2;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;68
56050;M. Rabuñal;RABUNAL;-1;152;184;77;31;False;8;4;0;0;0;0;2;2;0;1;1;0;0;0;0;60;73;64;72;68;64;70;71;74;72;72;79;67;68;65;71;67;40;40;40;40;40;75;2;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;0;0;1;3;1;7;7;1;1;True;True;True;True;True;True;True;False;True;False;False;False;False;False;0;-1;0;67
56051;C. Calzadilla;CALZADILLA;39709;153;185;77;23;False;8;5;0;0;0;2;2;2;0;1;1;0;0;0;0;68;68;70;68;72;62;59;57;59;60;64;61;77;78;76;68;71;40;40;40;40;40;74;3;3;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;13;13;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;67
56052;J. Ortíz;ORTIZ;-1;153;189;75;31;False;4;7;0;0;0;0;0;0;1;2;0;2;2;0;1;65;74;73;65;62;67;51;62;70;46;44;75;77;78;71;74;73;40;40;40;40;40;71;2;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;5;5;3;2;3;8;8;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;67
56054;S. Lomónaco;LOMONACO;56054;144;173;68;26;False;1;12;0;0;0;0;0;0;2;2;0;2;2;1;2;70;72;68;63;64;70;68;66;65;45;49;77;73;79;75;65;70;40;40;40;40;40;68;2;2;5;2;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;0;0;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;66
56055;J. Martínez;MARTINEZ;-1;148;185;82;32;False;16;0;2;0;0;0;0;0;0;0;0;0;0;0;0;46;66;62;66;64;46;60;47;59;65;54;81;59;58;61;70;77;79;76;77;80;76;56;2;1;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;0;0;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;67
56056;D. Enríquez;ENRIQUEZ;56056;151;185;81;23;False;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;50;60;57;68;70;48;51;50;52;48;52;70;64;56;73;76;72;79;82;81;82;82;60;2;2;7;3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;2;1;1;1;1;1;True;True;False;False;True;False;True;False;False;False;False;False;False;False;0;-1;0;70
56058;D. Saggiomo;SAGGIOMO;40573;153;167;62;27;False;14;8;0;0;0;0;0;1;2;2;2;2;2;1;0;64;74;76;69;69;67;70;73;53;52;46;67;74;82;72;57;59;40;40;40;40;40;67;2;3;5;2;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;60;60;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;False;False;False;False;False;False;0;-1;0;68
56059;N. Hernández;HERNANDEZ;56059;153;170;73;32;False;11;3;0;0;0;2;0;0;0;2;0;0;0;0;0;67;72;69;73;74;66;54;57;63;64;66;68;74;72;73;67;71;40;40;40;40;40;65;2;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;45;45;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;68
56060;G. Lozano;LOZANO;56060;153;168;69;18;False;7;5;0;0;0;0;1;2;0;0;1;0;0;0;0;62;57;70;71;70;69;56;51;67;61;62;62;69;69;71;58;65;40;40;40;40;40;63;2;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;3;1;1;1;1;1;True;True;True;True;True;False;True;False;False;False;False;False;False;False;0;-1;0;61
56061;L. Wasilewsky;WASILEWSKY;41408;152;166;62;22;False;7;5;0;0;0;0;1;2;0;0;1;0;0;0;0;68;72;72;73;70;57;57;61;54;61;62;59;72;69;86;53;53;40;40;40;40;40;66;2;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;67;67;1;3;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;67
56062;A. Oroz;OROZ;7467;147;171;64;22;False;7;7;0;0;0;0;0;0;1;2;0;2;2;1;0;67;74;69;69;67;68;59;65;57;50;50;67;80;83;78;55;64;40;40;40;40;40;68;3;3;5;3;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;58;58;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;False;False;False;False;False;False;0;-1;0;68
56063;M. Cova;COVA;-1;153;173;59;33;False;15;5;0;0;0;0;2;2;0;0;2;0;0;1;0;74;74;75;74;71;71;63;77;58;50;47;79;75;74;83;70;56;40;40;40;40;40;79;2;2;5;2;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;48;48;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;False;False;False;False;False;False;0;-1;0;71
56064;B. Castillo;CASTILLO;41206;153;184;80;24;False;1;12;0;0;0;0;0;0;0;0;0;0;0;1;2;71;70;73;65;63;74;62;69;71;52;44;77;77;78;78;81;76;40;40;40;40;40;77;2;2;5;2;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;16;20;2;2;1;4;4;11;1;True;True;True;True;True;True;True;True;True;False;False;True;False;False;0;-1;0;70
56065;D. Díaz;DIAZ;-1;153;170;71;35;False;15;5;0;0;0;0;1;2;0;1;2;2;1;1;1;68;69;70;69;68;67;64;66;57;51;51;69;73;76;73;61;65;40;40;40;40;40;70;2;2;5;2;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;76;76;1;3;1;1;1;1;1;True;True;True;True;True;True;True;True;False;False;False;False;False;False;0;-1;0;65
56066;J. Castillo;CASTILLO;-1;153;168;64;22;True;14;7;0;0;0;0;0;0;2;2;0;2;2;0;1;66;65;69;66;68;70;59;59;68;44;44;70;78;76;68;71;76;40;40;40;40;40;72;2;3;5;2;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;12;12;1;3;1;8;3;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;65
56067;D. Soto;SOTO;56067;151;175;73;24;False;7;5;0;0;0;0;2;2;0;0;1;0;0;0;0;60;73;69;70;71;59;64;67;66;63;69;62;71;71;65;64;66;40;40;40;40;40;65;1;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;65
56097;V. Fascendini;FASCENDINI;44083;144;184;80;22;True;9;1;0;2;0;0;0;0;0;0;0;0;0;0;0;55;61;56;67;68;59;65;61;70;73;71;73;72;66;63;73;77;40;40;40;40;40;69;2;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;3;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;68
56104;R. Perlaza;PERLAZA;41498;149;175;68;20;False;4;6;0;0;0;0;0;0;2;0;0;2;0;0;0;64;67;72;65;68;72;61;66;49;55;56;63;77;77;61;51;55;40;40;40;40;40;62;2;2;5;2;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;23;97;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;65
56105;L. Garzón;GARZON;-1;144;178;76;22;False;16;0;2;0;0;0;0;0;0;0;0;0;0;0;0;44;58;52;62;67;42;48;46;47;54;48;74;62;69;60;77;77;71;67;77;73;76;61;2;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;81;81;1;2;1;1;1;1;1;True;True;False;False;True;True;True;False;False;False;False;False;False;False;0;-1;0;62
56113;Y. Vásquez;VASQUEZ;-1;149;179;70;19;True;1;12;0;0;0;0;0;0;0;0;0;0;0;1;2;67;73;71;63;61;72;61;63;71;48;45;63;77;77;63;58;64;40;40;40;40;40;57;2;2;5;2;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;65
56118;I. Poblete;POBLETE;56118;147;171;85;30;False;7;5;0;0;0;0;1;2;2;2;2;1;1;1;0;69;76;72;78;73;64;68;70;53;57;55;68;72;75;73;60;66;40;40;40;40;40;77;2;3;5;3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;20;20;1;2;1;1;1;1;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;71
56120;N. Fernández;FERNANDEZ;2257;147;170;66;26;False;11;3;0;0;0;2;0;0;0;1;0;0;1;0;0;61;67;69;66;69;57;56;67;59;61;69;62;76;78;69;62;71;40;40;40;40;40;76;2;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;123;54;1;2;2;5;5;2;1;True;True;True;True;True;True;True;True;True;False;False;False;False;False;0;-1;0;68
56122;S. Navarro;NAVARRO;-1;148;178;72;22;False;11;3;0;0;0;2;0;0;0;1;0;0;0;0;0;55;71;69;69;62;49;56;62;56;65;69;66;73;76;64;64;70;40;40;40;40;40;75;2;2;5;2;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;66;53;1;2;1;1;1;1;1;True;True;False;True;True;False;True;True;True;False;False;False;False;False;0;-1;0;67
