ID;Nombre;Posición;media
55535;F. Rubio;CB;68
55536;S. Gil;RB;73
55537;F. Borrell;LB;73
55538;A. Chema;DMF;71
55539;A. Creus;DMF;71
55540;H. Gracia;DMF;73
55541;H. Engonga;SS;71
55542;E. Grandes;SS;71
55543;I. Carriedo;SS;75
55544;G. Usandizaga;CB;68
55545;J. Arnau;CMF;70
55644;J. Preysler;GK;57
55645;T. Usandizaga;CB;73
55646;S. Chaparro;CB;68
55647;L. Cazals;CMF;72
55648;A. Olmeda;LB;72
55649;J. Paniagua;CMF;74
55650;A. Hayon;DMF;73
55651;L. Ribera;AMF;72
55652;G. Toregrosa;SS;73
55653;T. Lafuente;AMF;74
55654;J. Sarda;CF;74
55655;G. Albelda;GK;56
55656;G. Bouzon;GK;56
55657;F. Cuyas;CB;71
55658;F. Pisador;CB;70
55659;J. Colomo;RB;73
55660;E. Balart;LB;68
55661;J. Puigcorbe;AMF;75
55662;C. Eguibar;AMF;74
55663;I. Ansola;SS;74
55664;D. Arrizabalaga;SS;70
55665;C. Vasco;CF;74
55666;F. Cabrejo;CF;73
55667;H. Brit;RB;73
55668;S. Bustos;CF;74
55694;Q. Txurruka;GK;56
55695;T. Cos;CB;68
55696;G. Rodrigo;CB;72
55697;T. Canas;AMF;72
55698;B. de Quintana;LB;73
55699;D. Cabanas;DMF;70
55700;H. Paniagua;DMF;72
55701;A. Engonga;CMF;80
55702;B. Clavero;AMF;73
55703;M. Encina;SS;73
55704;F. Serra;CF;73
55705;F. Alana;GK;56
55706;B. del Amo;GK;56
55707;R. Balbuena;CB;70
55708;M. Romana;CB;65
55709;I. Bofill;LB;71
55710;A. Meca;DMF;70
55711;D. Escudero;AMF;74
55712;D. Castellet;AMF;72
55713;M. Loaisa;AMF;73
55714;J. Cassado;AMF;74
55715;J. Gonbau;AMF;71
55716;T. Mendonca;CF;74
55717;D. Encinas;CB;69
55718;E. Alcantara;CF;71
55719;D. Tavares;GK;57
55720;A. Meneses;CB;71
55721;E. Aboim;CB;69
55722;C. Nunes;RB;72
55723;B. Oliveira;LB;74
55724;A. Rodrigues;DMF;74
55725;L. Castelo;CMF;74
55726;B. Lima;AMF;74
55727;I. Borges;AMF;79
55728;F. Moura;SS;74
55729;L. Oliveira;CF;74
55730;C. Esteves;GK;56
55731;L. Carvalho;GK;55
55732;R. Torregrosa;CB;70
55733;V. Figueira;LB;71
55734;J. Braga;DMF;70
55735;F. Brito;DMF;72
55736;H. Sueiro;CMF;73
55737;E. Ribeiro;LMF;72
55738;C. Gomes;AMF;71
55739;P. Faria;SS;75
55740;S. Emir;CF;72
55741;E. Mendonca;CF;68
55742;O. Lobato;DMF;68
55743;C. Tavares;CF;73
55744;C. Lima;GK;57
55745;D. Azevedo;CB;73
55746;R. Da Gama;CB;73
55747;R. Camara;LB;73
55748;L. Mota;LB;70
55749;S. Rocha;DMF;73
55750;A. Moura;CMF;74
55751;F. Tavares;CMF;70
55752;P. Gurpegui;AMF;80
55753;D. Corte Real;SS;79
55754;A. Henriques;CF;73
55755;T. Esteves;GK;61
55756;A. Faria;GK;56
55757;G. Pires;CB;70
55758;E. Forner;RB;71
55759;G. Nogueira;LB;73
55760;V. Andrade;DMF;70
55761;D. Sequeira;DMF;72
55762;H. Lesaka;DMF;70
55763;M. Branco;AMF;79
55764;O. Miranda;AMF;74
55765;J. Aguiar;CF;74
55766;I. Brito;CF;73
55767;T. Correa;RB;71
55768;A. Peres;CF;68
55769;D. Betencourt;GK;55
55770;B. Mata;CB;71
55771;T. Abreu;CB;73
55772;F. Malafaia;RB;70
55773;M. Pires;LB;70
55774;J. Henriques;DMF;74
55775;C. Tavora;AMF;79
55776;N. Goncalves;DMF;72
55777;C. Melo;LMF;73
55778;C. Pires;AMF;75
55779;P. Valente;CF;70
55780;B. Semprun;GK;56
55781;H. Rodrigues;GK;55
55782;M. Azevedo;CB;69
55783;T. Domingues;CB;68
55784;A. Goncalves;RB;71
55785;S. Alkiza;DMF;70
55786;M. Castelo;DMF;72
55787;A. Balcazar;CMF;71
55788;F. Rodrigues;CMF;75
55789;I. Teixeira;AMF;72
55790;X. Gois;SS;71
55791;M. Soares;CF;70
55792;A. Manuel;RMF;69
55793;A. Castelo;CF;72
55794;B. Moura;GK;55
55795;D. Eca;DMF;71
55796;P. Teixeira;CB;68
55797;S. Malafaia;RMF;69
55798;D. Moniz;LMF;71
55799;F. Abril;DMF;72
55800;J. Caceres;CMF;72
55801;R. Abreu;AMF;73
55802;E. More;CF;70
55803;C. Vasques;SS;73
55804;P. Soares;CF;72
55805;J. Ribeiro;GK;56
55806;B. Siqueira;GK;56
55807;F. Almada;CB;70
55808;F. Lima;CB;73
55809;G. Carvalho;RB;68
55810;L. Aguilar;LB;72
55811;L. Pessanha;DMF;67
55812;T. Escoda;DMF;69
55813;D. Neves;CMF;69
55814;V. Ataide;LMF;71
55815;D. Henriques;AMF;72
55816;V. Pires;SS;70
55817;F. Nunes;LMF;69
55818;M. Gomes;SS;69
55819;R. Noronha;GK;57
55820;I. Serpa;RB;72
55821;H. Sanches;CB;68
55822;I. Garces;RB;70
55823;G. Domingues;LB;71
55824;L. Figueira;DMF;70
55825;C. Menezes;CMF;70
55826;A. Corte Real;AMF;73
55827;C. Almada;SS;70
55828;T. Malafaia;CF;69
55829;G. Sequeira;CF;70
55830;D. Cabral;GK;57
55831;V. Azevedo;GK;55
55832;M. Valente;CB;70
55833;X. Bitencourt;CB;69
55834;E. Sousa;CB;69
55835;E. Braga;LB;71
55836;P. Tavares;CMF;69
55837;J. Eca;CMF;69
55838;D. Vasques;RMF;72
55839;N. Vasconcelos;LMF;70
55840;E. Correa;SS;73
55841;T. Iparraguire;CF;67
55842;P. Marques;DMF;70
55843;J. Castro;CF;70
55844;E. Corte Real;GK;57
55845;O. Soares;CB;71
55846;M. Aguiar;RB;72
55847;P. Dias;LB;73
55848;I. Nunes;RB;72
55849;J. Couto;LB;73
55850;V. Aguiar;RB;73
55851;I. Lobato;AMF;72
55852;E. Coelho;AMF;74
55853;S. Mendes;RWF;71
55854;A. Sousa;CF;69
55855;M. Sampaio;GK;56
55856;J. Moura;GK;55
55857;A. Miranda;CB;67
55858;R. Medeiros;CB;67
55859;E. Fernandes;RB;72
55860;J. Vasconcelos;CMF;70
55861;A. Correa;RMF;72
55862;R. Nogueira;LMF;69
55863;G. de Pedro;AMF;74
55864;V. Eca;SS;71
55865;S. Pires;SS;71
55866;A. Terra;CF;68
55867;H. Fuego;DMF;67
55868;J. Siqueira;SS;72
55894;E. Puente;GK;58
55895;F. Larrea;CB;70
55896;S. Aizkorreta;CB;68
55897;K. Sanz;RB;71
55898;O. Lazaro;LB;69
55899;A. Balzola;RB;72
55900;E. Sorozabal;DMF;71
55901;A. Cuadrado;SS;74
55902;T. Serrano;AMF;74
55903;H. Perales;AMF;74
55904;A. Vellisca;CF;70
55905;J. Epitie;GK;55
55906;C. Jauregui;GK;54
55907;C. de la Cal;CB;68
55908;L. Cudoreni;CB;65
55909;G. Cuesta;RB;72
55910;I. Marchent;LB;71
55911;S. Pizarro;DMF;69
55912;R. Jurado;DMF;70
55913;J. Zapater;AMF;68
55914;M. Rimonte;SS;72
55915;P. Maura;SS;71
55916;A. Molla;CF;68
55917;F. Indurain;RMF;68
55918;E. Zubizarreta;SS;72
55944;B. Carne;GK;57
55945;A. Samaranch;DMF;67
55946;A. de Narvaez;CB;68
55947;K. Cruchaga;LB;73
55948;J. Robredo;AMF;72
55949;J. Padial;DMF;70
55950;F. Ventura;RWF;71
55951;G. Azkorra;LMF;71
55952;D. Zubeldia;SS;73
55953;M. Askasibar;CF;66
55954;M. Zambrano;CF;70
55955;P. Domeq;GK;54
55956;T. de la Vega;GK;57
55957;L. Amador;CB;68
55958;J. Vinas;CB;68
55959;T. Falla;RB;71
55960;J. Pirri;RB;68
55961;X. de Palo;RMF;66
55962;C. Montero;LMF;71
55963;L. de Paula;AMF;68
55964;O. Garces;SS;73
55965;U. Morieda;SS;70
55966;E. Llorach;CF;68
55967;O. del Monte;CB;66
55968;O. de Palma;CF;67
55969;S. Contador;GK;55
55970;J. Faria;RB;69
55971;J. Marco;CB;70
55972;A. del Monte;RB;70
55973;B. Pizarro;LB;72
55974;S. Tauler;AMF;71
55975;P. Arriaga;DMF;70
55976;J. Lavernia;DMF;67
55977;J. Rosello;SS;69
55978;L. Gastellanos;SS;73
55979;G. Armijo;CF;70
55980;L. Torre;GK;56
55981;C. Aizpurua;GK;55
55982;Q. Guridi;CB;67
55983;G. Bello;RB;69
55984;J. Nadal;LB;69
55985;B. Trashorras;DMF;70
55986;A. Hoces;CMF;69
55987;M. Toregrosa;CMF;69
55988;R. Tasias;AMF;70
55989;X. Navas;AMF;67
55990;F. Cazals;SS;72
55991;G. Baltolome;CF;67
55992;V. Pradera;RB;67
55993;P. Spinola;CMF;72
56019;D. Sestelo;GK;56
56020;X. Narvaez;CB;71
56021;G. Aido;CB;68
56022;J. Arcas;SS;73
56023;J. Soler;CB;70
56024;R. Lopo;DMF;71
56025;G. Escuredo;CB;67
56026;J. Viqueira;LMF;72
56027;O. Barrera;SS;76
56028;M. Ochoa;SS;74
56029;S. Balada;CF;70
56030;P. Visedo;GK;56
56031;A. Errando;GK;54
56032;A. Saurin;CB;70
56033;M. las Casas;LB;73
56034;O. de Urdaneta;DMF;73
56035;G. Tristan;DMF;72
56036;L. Alzamora;DMF;72
56037;K. Bengueler;LMF;67
56038;G. Cervera;AMF;74
56039;P. Valera;AMF;73
56040;P. Eloy;SS;73
56041;T. del Moral;SS;72
56042;Q. Coixet;CMF;71
56043;O. Eslava;AMF;70
56044;G. Rois;GK;59
56045;D. Sainz;CB;70
56046;S. Falasca;CB;70
56047;I. Lledo;RB;73
56048;Q. Heredia;LB;70
56049;X. Viola;DMF;73
56050;J. Maudes;DMF;71
56051;B. Gibanel;AMF;74
56052;B. Tomas;SS;73
56053;F. Larregla;CF;71
56054;R. Vallejo;CF;70
56055;V. Usero;GK;56
56056;I. Cujllar;GK;56
56057;A. Eizaguirre;CB;70
56058;J. Mallo;CB;70
56059;C. Marin;RB;67
56060;G. del Olmo;LB;73
56061;A. Navascuez;DMF;73
56062;S. Alegre;DMF;71
56063;H. Mabili;RMF;72
56064;I. del Horno;SS;74
56065;P. Gastellanos;CF;70
56066;T. Arizmendi;CF;72
56067;H. Pineda;CB;71
56068;O. Surinach;CB;67
56094;D. Malatz;GK;55
56095;J. Saludes;CB;70
56096;K. de Blas;CB;68
56097;J. Roca;RB;73
56098;S. Mudarra;LMF;70
56099;F. Aroca;DMF;71
56100;S. Espadas;CMF;71
56101;V. Albistegui;SS;75
56102;H. Ortega;LMF;72
56103;O. Jemaz;SS;73
56104;C. Veiga;CF;71
56105;M. Caminero;GK;56
56106;G. Campina;GK;57
56107;A. Buluna;CB;70
56108;J. Calleja;CB;72
56109;O. Duenas;CB;70
56110;E. Gallego;LB;70
56111;J. Gehry;CMF;71
56112;D. Cazorla;RMF;69
56113;J. Llorens;RMF;68
56114;A. del Encina;LMF;73
56115;T. Morata;SS;73
56116;J. Codax;CF;67
56117;E. Acedo;CB;66
56118;J. Saforcada;DMF;71
56119;G. Coira;GK;57
56120;D. Pandiani;CB;68
56121;B. Arrese;RB;73
56122;H. Maqueda;RB;72
56123;J. Cervera;LB;67
56124;H. Aranda;DMF;70
56125;G. Mompin;DMF;71
56126;J. Iparraguire;CMF;70
56127;F. Zamorano;LMF;71
56128;T. Barreto;CF;71
56129;Y. Mas;CF;71
56130;O. Cervian;GK;56
56131;F. Campo;GK;56
56132;S. Obregon;CB;65
56133;N. Riesgo;CB;69
56134;I. Murcia;RB;71
56135;L. Ocio;LB;72
56136;M. Nagore;DMF;73
56137;N. Amorrortu;CMF;70
56138;G. Fuentes;LMF;70
56139;O. Urbano;SS;72
56140;L. Puigcorbe;CF;69
56141;V. Bouzas;CF;72
56142;B. Narvaez;LMF;69
56143;F. Gaudi;SS;68
56144;E. Rois;GK;56
56145;P. Suarez;RB;72
56146;C. Ardavin;CB;71
56147;J. Campano;CB;69
56148;J. Sastre;LB;71
56149;V. de Cabezon;DMF;75
56150;L. Triay;DMF;71
56151;M. Acedo;CMF;71
56152;R. Cubillo;LMF;72
56153;J. Flano;SS;75
56154;T. Casero;CF;73
56155;M. Anaya;GK;57
56156;R. Scattini;GK;55
56157;M. Eguibar;CB;72
56158;G. Redondo;CB;70
56159;J. Torroba;RB;73
56160;J. Loaenzo;RB;70
56161;F. Cuartero;DMF;70
56162;L. Melino;CMF;75
56163;K. Campano;RMF;71
56164;I. Guerau;SS;72
56165;F. Sauri;SS;73
56166;F. Busto;CF;69
56167;D. Montero;RB;69
56168;C. Weindler;LB;69
56169;E. Berges;GK;57
56170;B. Pinilla;CB;70
56171;B. Jaen;CB;69
56172;A. Crusat;RB;66
56173;S. Beldarrain;LB;70
56174;A. Torrejon;DMF;67
56175;L. Orgue;DMF;72
56176;S. Ardavin;SS;74
56177;A. Viqueira;SS;71
56178;S. Pelegri;AMF;78
56179;G. Fons;CF;70
56180;H. Pedrell;GK;56
56181;C. Leoz;GK;56
56182;E. Prenafeta;CB;71
56183;M. Ganan;RB;70
56184;B. Valera;LB;71
56185;B. Conesa;DMF;72
56186;E. Ardavin;DMF;71
56187;J. Villarroya;LMF;71
56188;R. Amaya;SS;69
56189;R. de Landa;CF;69
56190;P. Ayala;CF;68
56191;R. Dominguez;CF;68
56192;A. Grau;DMF;70
56193;E. Meca;AMF;73
56214;I. Cavasa;GK;56
56215;C. Avila;CB;66
56216;L. Olmeda;CB;70
56217;J. Castresana;RMF;70
56218;C. Encinas;LB;71
56219;N. de Suvisa;DMF;71
56220;J. Busto;CMF;72
56221;A. Ramirez;RMF;69
56222;R. Lastra;SS;71
56223;G. Bauza;CF;72
56224;P. Amador;CF;70
56225;F. Azana;GK;56
56226;D. Aznar;GK;56
56227;I. Enrique;CB;66
56228;E. Capdevila;CB;68
56229;S. Marti;RB;70
56230;Q. Molto;LB;70
56231;X. Pisador;DMF;67
56232;Y. de Diego;DMF;68
56233;J. Morientes;LMF;70
56234;Y. Cuesta;AMF;72
56235;N. Aranzubia;CF;69
56236;Y. Larregla;CF;69
56237;Y. Gomis;CB;66
56238;J. del Riego;RB;67
56239;H. Jurado;GK;56
56240;E. Monasterio;RB;70
56241;E. Galdeano;CB;69
56242;E. Robles;RB;73
56243;A. Gaztambide;LB;70
56244;J. Arriaga;DMF;71
56245;G. Triay;DMF;73
56246;L. Coghen;DMF;72
56247;K. Gaona;SS;74
56248;H. Remon;SS;70
56249;M. Nicolau;CF;67
56250;F. Spinola;GK;56
56251;E. Mas;GK;55
56252;M. Gene;CB;65
56253;E. Puigcorbe;CB;70
56254;J. Damas;RB;68
56255;O. Aganzo;CMF;67
56256;C. Hormiga;CMF;70
56257;S. Noriega;RMF;72
56258;L. Cunha;AMF;70
56259;L. Pedrel;SS;73
56260;I. Boia;SS;73
56261;S. Cassado;CF;68
56262;E. Romana;CB;66
56263;Q. Yanguas;CB;67
56302;T. Beigbeder;CB;55
56312;R. Lazaro;RB;67
57000;A. Adomah;RMF;74
57004;A. Potuk;AMF;78
57006;André Hansen;GK;69
57021;S. Yeini;DMF;70
57027;L. Marković;RMF;76
57031;R. Mak;LWF;77
57032;M. Ďuriš;CF;75
57049;Ali Adnan;LB;72
57094;Yehya Al Shehri;AMF;68
57097;F. Al Muwallad;RWF;70
57119;I. Slimani;CF;80
57121;Omar Gaber;RB;72
57123;Mohamed Salah;RWF;85
57124;Abdalla El Said;AMF;70
57126;Ibrahim Salah;DMF;70
57128;S. Dié;DMF;74
57129;M. Samassa;GK;73
57132;Z. Bergdich;LWF;69
57133;Y. Bounou;GK;70
57148;T. Matlaba;LB;68
57150;Mahlangu;CMF;73
57179;I. Kecojević;CB;71
57183;Filipe Mendes;GK;68
57185;Fredy;RWF;72
57199;Filipe Ferreira;LB;70
57200;Tiago Silva;AMF;72
57201;Sturgeon;RWF;74
57202;Arsénio;LWF;71
57203;Tiago Caeiro;CF;66
57205;V. Germain;CF;80
57206;M. Sourzac;GK;60
57207;L. Kurzawa;LB;80
57208;T. Dingome;CMF;72
57209;E. Salli;RWF;71
57212;J. Phojo;RB;72
57213;Y. Carrasco;LWF;84
57214;M. Caillard;GK;71
57217;Verdés;CB;68
57224;Miguel Linares;CF;69
57225;Fidel;LWF;69
57226;Carles Gil;RWF;74
57228;Pelayo;CMF;69
57240;I. Mandiang;DMF;71
57243;André Claro;LWF;72
57247;L. Diony;CF;75
57249;Birama Touré;DMF;75
57250;E. Zelazny;GK;63
57252;P. Djilobodji;CB;79
57254;A. Trebel;CMF;76
57255;M. Dupé;GK;73
57256;C. Alhadhur;LB;71
57257;K. Djidji;CB;77
57258;J. Veretout;CMF;77
57259;F. Bellugou;DMF;72
57263;D. Lévêque;LB;73
57264;B. Sankoh;RB;70
57265;G. Imbula;DMF;78
57266;C. Kerbrat;CB;77
57267;R. Alioui;CF;70
57268;C. Charrier;AMF;70
57271;J. Albert;CB;58
57272;L. Dos Santos;RB;65
57274;E. Bakker;CMF;72
57275;W. Droste;RB;74
57279;L. Bijker;LB;73
57280;A. Tighadouini;LWF;72
57292;P. Nakoulma;LWF;74
57304;S. Mané;RWF;84
57311;A. Durante;CB;59
57312;A. Baba;LB;78
57314;E. Gyimah;CB;67
57316;A. Aleksandrov;CB;65
57330;R. Jiménez;CF;79
57331;B. Vriends;CB;67
57335;K. Karami;RB;70
57348;Jaume Costa;LB;80
57349;Gerard Moreno;CF;80
57350;Moi Gómez;LWF;76
57351;Pablo Íñiguez;CB;69
57352;Trigueros;CMF;82
57353;Daniel Carvajal;RB;84
57388;F. Dauda;GK;73
57390;Juan;CB;73
57391;Wendel;CMF;71
57393;M. Leckie;LWF;74
57394;M. Langerak;GK;73
57398;A. Tziolis;DMF;72
57402;Vieirinha;RMF;79
57405;H. Afful;RB;69
57407;T. Usami;SS;73
57408;R. Mcgowan;CB;69
57410;S. Tecl;CF;67
57413;M. Vydra;CF;71
57415;Gladestony;CMF;71
57418;Marllon;CB;72
57419;O. Benítez;RWF;72
57421;S. Leyton;DMF;70
57431;William Matheus;LB;74
57433;Fred;AMF;76
57434;Maurides;CF;70
57439;Mattheus;RWF;71
57445;Nixon;CF;68
57448;Luan;CB;72
57452;A. Mies;GK;57
57453;D. Melcher;CB;71
57454;E. Uhde;CB;72
57455;M. Bormann;CB;74
57456;J. Bacchus;RB;70
57457;H. Simonenko;DMF;70
57458;W. Carol;AMF;75
57459;L. Jaksche;AMF;70
57460;K. Thirlwell;AMF;78
57461;T. Pohle;LWF;70
57462;C. Beaven;CF;73
57463;L. Kerr;GK;56
57464;K. Richartz;GK;53
57465;M. Bos;CB;69
57466;T. Gerlach;LB;72
57467;G. Kospoth;DMF;73
57468;M. Teixeira;CMF;79
57469;N. Sebescen;AMF;71
57470;K. van der Berg;SS;73
57471;S. Landau;CF;69
57472;H. Kewitz;CF;70
57473;C. Tokus;CF;72
57474;L. Wascher;CF;70
57613;D. Hinton;GK;57
57614;S. Acker;CB;70
57615;K. Lindbergh;CB;68
57616;J. Germain;LB;72
57617;I. Litolff;DMF;72
57618;N. Orde;RMF;72
57619;G. Ashford;RB;73
57620;A. Francis;CMF;69
57621;O. Idowu;AMF;72
57622;O. Shockley;CF;70
57623;W. Hoyte;CF;71
57624;D. Christie;GK;54
57625;S. Mcconnell;GK;57
57626;P. Redknapp;CB;68
57627;R. Browne;CB;67
57628;A. Franklin;RB;70
57629;K. Coxon;RB;69
57630;L. Worsnop;DMF;69
57631;R. Dumbreck;DMF;69
57632;M. Erikson;AMF;69
57633;B. Atkinson;SS;74
57634;M. Whiteley;CF;70
57635;H. Quinn;CF;69
57636;M. Narula;GK;56
57637;P. Walpole;CB;67
57638;R. Pereira;CB;67
57639;E. Wache;CB;68
57640;C. Page;CMF;65
57641;A. Eklund;CMF;70
57642;L. Glenn;RMF;67
57643;G. Blackthorne;LMF;73
57644;W. Bothroyd;LWF;73
57645;N. Murger;LWF;72
57646;R. Kozniku;CF;69
57647;R. Hoskins;GK;57
57648;A. Trueba;CB;43
57649;M. Rich;RB;67
57650;J. Cudini;RB;69
57651;E. Jessen;DMF;74
57652;A. Coban;DMF;51
57653;G. Smalun;CMF;47
57654;K. Henman;AMF;71
57655;U. Etxabe;AMF;56
57656;S. Blomberg;AMF;48
57657;A. Bradshaw;LWF;55
57658;A. Betts;CF;71
57659;J. Carragher;GK;56
57660;L. Steapleton;CB;69
57661;W. Button;CB;70
57662;U. Kapp;RB;72
57663;I. Sansom;LB;71
57664;E. Guppy;CMF;73
57665;B. Sterling;DMF;71
57666;G. Khan;AMF;74
57667;W. Odowd;SS;74
57668;D. Imrie;AMF;73
57669;L. Reuther;CF;72
57670;S. Riggott;GK;55
57671;N. Hooke;GK;54
57672;M. Hoddinott;CB;69
57673;V. Wilder;CB;68
57674;E. Mcsheffrey;RB;70
57675;E. Garfield;LB;70
57676;C. Bamber;DMF;70
57677;R. Stemm;DMF;73
57678;M. Peirce;CMF;69
57679;C. Ridgewell;RMF;70
57680;S. Hulme;CF;73
57681;E. Allchurch;CF;67
57728;G. Morse;GK;56
57729;R. Odonnell;CB;65
57730;G. Stanford;CB;72
57731;R. Jeffreys;RB;71
57732;A. Hillier;LB;71
57733;O. Sickert;DMF;78
57734;S. Upson;CMF;67
57735;N. Mackay;LMF;70
57736;E. Lillie;LB;68
57737;E. Salisbury;AMF;74
57738;H. Luckwell;SS;72
57739;A. Harradine;GK;54
57740;T. North;GK;54
57741;D. Mcauley;CB;65
57742;M. Connery;RB;63
57743;S. Tremain;RB;67
57744;G. Taylor;CMF;67
57745;C. Sowell;RMF;71
57746;C. Housman;AMF;72
57747;L. Sheringham;AMF;72
57748;S. Primarolo;CF;66
57749;C. Dunbar;CF;68
57750;K. Mcbirnie;CF;72
57891;D. Phelan;GK;56
57892;E. Siebra;CB;70
57893;Q. Gurendez;CB;70
57894;J. Urtubia;RB;72
57895;A. Fogues;LB;72
57896;S. Usandizaga;DMF;72
57897;A. de Urdaneta;CMF;70
57898;A. Burgos;CMF;68
57899;G. Solabarrieta;AMF;70
57900;A. Langa;SS;74
57901;V. Meneses;CF;71
57902;A. Bertran;GK;56
57903;N. Castelo;GK;55
57904;S. Arnau;CB;69
57905;R. Antunes;CB;63
57906;A. Mallo;RB;72
57907;C. Palicio;RB;69
57908;D. Medem;LB;71
57909;J. Puig;DMF;71
57910;M. Berenguer;SS;73
57911;J. Sorita;SS;71
57912;Taoye Zhong;SS;70
57913;R. Haden;SS;72
57914;F. Gomis;GK;56
57915;N. Azcona;CB;66
57916;P. Iraizoz;CB;69
57917;F. Nimri;CMF;70
57918;P. Obregon;RB;70
57919;S. Corino;AMF;72
57920;J. Olazabal;CMF;69
57921;M. Quintana;RB;70
57922;A. Grandal;LB;71
57923;M. Amatrian;AMF;73
57924;R. Elcano;CF;71
57925;S. Defillo;GK;56
57926;G. Floro;GK;56
57927;G. Herrando;CB;67
57928;A. Uranga;CB;68
57929;S. de Gomar;RB;72
57930;J. Telletxea;DMF;70
57931;I. Ocana;RMF;68
57932;F. Blahnik;RMF;69
57933;G. Ascoato;AMF;73
57934;P. Saludes;SS;72
57935;G. Quintana;SS;73
57936;T. Miramontes;SS;73
57937;D. Lambert;GK;57
57938;E. Prats;CB;71
57939;J. Malatz;CB;70
57940;R. Alarza;CB;69
57941;S. Andreu;LB;71
57942;J. Helguera;DMF;70
57943;P. Watling;DMF;72
57944;M. Billabona;AMF;73
57945;P. Azcona;LMF;71
57946;E. Noval;SS;72
57947;R. Puigcorbe;CF;68
57948;X. Uribe;GK;57
57949;H. Puig;GK;55
57950;E. Manrique;CB;68
57951;J. Coira;CB;64
57952;O. Astarloa;RB;73
57953;H. Gines;LB;71
57954;L. Nin;DMF;71
57955;B. Mendoza;DMF;70
57956;S. Karmona;LMF;70
57957;D. Portillo;LMF;68
57958;P. de Luna;CF;70
57959;N. Ramis;CF;69
57962;J. Nieto;GK;56
57963;O. Padilla;CB;71
57964;R. Novo;CB;74
57965;K. Tapies;RB;73
57966;L. Cotelo;LB;73
57967;E. de Quintana;DMF;70
57968;G. Ocio;DMF;71
57969;D. Rubio;AMF;73
57970;Z. Savall;CF;74
57971;J. de Paula;AMF;83
57972;J. Lafuente;CF;73
57973;A. Franch;GK;57
57974;E. Mallo;GK;57
57975;A. Velamazan;CB;72
57976;J. Fogues;CB;67
57977;S. de Lucia;RB;73
57978;A. Isasmendi;DMF;75
57979;P. Garbayo;CMF;70
57980;F. Sola;LMF;74
57981;C. Vides;AMF;73
57982;E. Christiansen;CF;74
57983;A. Ballestero;CF;72
57984;T. Armandoz;CF;72
57985;S. Amador;GK;57
57986;Y. Beldarrain;CB;67
57987;P. Aganzo;CB;68
57988;A. Esquivel;RB;73
57989;J. Perales;LB;69
57990;J. Garreta;DMF;72
57991;M. Amaro;DMF;72
57992;T. Loyola;DMF;73
57993;R. Urabayen;AMF;75
57994;R. Tato;RMF;73
57995;A. Raya;RMF;69
57996;M. Zubeldia;GK;57
57997;D. Clave;GK;55
57998;D. Marin;CB;68
57999;Y. Nicolau;CB;68
58000;B. Puente;RB;71
58001;D. Ruano;LB;71
58002;L. Sevilla;DMF;73
58003;E. Batino;DMF;69
58004;O. Vales;AMF;74
58005;J. Calatavar;SS;72
58006;E. Zabalegi;CF;70
58007;J. Cornago;CF;72
58010;A. Laiseka;GK;56
58011;D. Zapatero;CB;74
58012;K. Benjamin;CB;72
58013;B. Serna;RB;74
58014;J. Moncada;LB;73
58015;N. Sajid;DMF;74
58016;L. Halfter;CMF;75
58017;G. Melino;AMF;78
58018;R. de la Pena;AMF;73
58019;B. Portillo;CF;74
58020;A. Ripoll;CF;80
58021;E. Guthrie;GK;57
58022;G. Tielve;GK;56
58023;M. Goya;CB;74
58024;E. Brey;CB;69
58025;E. Balzola;RB;71
58026;E. Mata;LB;69
58027;J. Pinzlon;CMF;70
58028;F. Mantilla;CMF;69
58029;F. Crosby;AMF;74
58030;R. Cornago;SS;75
58031;N. Zarandona;SS;73
58032;D. Marwood;CF;72
58033;I. Santolaria;GK;57
58034;M. Baraona;CB;71
58035;G. Lejarreta;CB;68
58036;G. Andion;RB;72
58037;D. Lloret;LB;72
58038;G. Miramontes;DMF;72
58039;K. Owlett;DMF;74
58040;A. Soutollo;RMF;72
58041;L. de la Fuente;LMF;71
58042;D. Torroba;SS;74
58043;J. de la Pena;CF;69
58044;U. Herrando;GK;56
58045;F. Saforcada;GK;55
58046;P. Aragoneses;CB;68
58047;J. Guixe;CB;68
58048;Q. Cotelo;RB;72
58049;J. Lotina;LB;71
58050;M. Damas;DMF;70
58051;O. Amador;CMF;74
58052;G. Bardsley;RMF;69
58053;J. Begirstain;AMF;72
58054;X. de Sarasate;CF;68
58055;L. Almodovar;CF;72
58058;O. Albuquerque;GK;57
58059;M. Isasi;CB;74
58060;F. del Monte;CB;71
58061;M. Lotina;RB;71
58062;A. Cabanas;LB;73
58063;F. Munne;DMF;71
58064;M. Pablo;CMF;75
58065;P. Tarantino;AMF;74
58066;A. Torrentes;AMF;73
58067;A. Palomar;SS;73
58068;C. de Elhuyar;CF;73
58069;G. Clos;GK;56
58070;Q. Ballesteros;GK;56
58071;Y. Portillo;CB;69
58072;D. Gines;CB;69
58073;M. Grimau;RB;67
58074;A. Obradors;LB;73
58075;I. Baguer;DMF;73
58076;J. Topete;DMF;71
58077;A. Bartual;CMF;80
58078;A. Lambert;AMF;74
58079;Q. Odriozola;SS;72
58080;N. Guillamon;CF;74
58081;F. Brana;GK;57
58082;J. Obrados;CB;67
58083;H. Galdeano;CB;67
58084;J. Esteve;DMF;66
58085;J. Batlle;RB;71
58086;S. Eizaguirre;LB;70
