ID;Nombre;Equipo;Liga;Nacionalidad;Posición;media_real;media_decimal;media;error;error_abs;error_decimal;error_decimal_abs;rango_media_real;prediction_status
32578;K. Mirallas;Olympiakos Piraeus;Other European Teams;Belgium;RWF;81;79,4325127823433;79;-2;2;-1,567487217656705;1,567487217656705;80-89;ok_calibrated
1073857333;Sandro Manoel;Al Fateh SC;AFC Champions League;Brazil;DMF;70;68,43285390517072;68;-2;2;-1,5671460948292832;1,5671460948292832;70-79;ok_calibrated
38072;G. Vives;Pro Vercelli;Italian 2nd division;Italy;DMF;74;72,43362900070157;72;-2;2;-1,566370999298428;1,566370999298428;70-79;ok_calibrated
3712;C. Tevez;CA Boca Juniors;Argentine League;Argentina;CF;80;78,43650761761776;78;-2;2;-1,5634923823822362;1,5634923823822362;80-89;ok_calibrated
38761;N. Uysal;Beşiktaş JK;Other European Teams;Turkey;DMF;70;71,56299461602826;72;2;2;1,5629946160282628;1,5629946160282628;70-79;ok_calibrated
32498;M. Lacen;Málaga CF;Spanish League;Algeria;DMF;73;71,43724203165046;71;-2;2;-1,562757968349544;1,562757968349544;70-79;ok_calibrated
1073783130;T. Oar;Brisbane Roar FC;AFC Champions League;Australia;LWF;75;73,43921606087368;73;-2;2;-1,560783939126324;1,560783939126324;70-79;ok_calibrated
61164;A. Sanabria;Real Betis;Spanish League;Paraguay;CF;80;78,44491945231121;78;-2;2;-1,5550805476887888;1,5550805476887888;80-89;ok_calibrated
38800;L. Narsingh;Swansea City;English League;Netherlands;RWF;78;76,44495399280035;76;-2;2;-1,5550460071996497;1,5550460071996497;70-79;ok_calibrated
37817;S. Prödl;Watford;English League;Austria;CB;75;76,55469845062294;77;2;2;1,5546984506229364;1,5546984506229364;70-79;ok_calibrated
7817;J. Mathieu;Sporting;Portugal League;France;CB;80;78,44537517648182;78;-2;2;-1,554624823518182;1,554624823518182;80-89;ok_calibrated
55414;E. Hitzfeld;PES United;PEU League;Germany;CB;67;65,44697864973071;65;-2;2;-1,5530213502692902;1,5530213502692902;60-69;ok_calibrated
54166;E. Muhtar;Trunecan;PEU League;Turkey;DMF;56;57,553008281111794;58;2;2;1,5530082811117936;1,5530082811117936;00-59;ok_calibrated
101196;K. Lee;Sheffield Wednesday;English 2nd division;England;DMF;71;72,55256742358814;73;2;2;1,552567423588144;1,552567423588144;70-79;ok_calibrated
1073847802;Y. Ideguchi;Gamba Osaka;AFC Champions League;Japan;CMF;68;69,55056289567146;70;2;2;1,5505628956714617;1,5505628956714617;60-69;ok_calibrated
57653;G. Smalun;Maarsfort;Other European Teams;Austria;CMF;47;48,54923954135363;49;2;2;1,5492395413536286;1,5492395413536286;00-59;ok_calibrated
102496;Iñigo Eguaras;Real Zaragoza;Spanish 2nd division;Spain;CMF;67;65,45324960414361;65;-2;2;-1,5467503958563924;1,5467503958563924;60-69;ok_calibrated
370190;G. Moura;Coritiba FC;Brazilian League;Brazil;CMF;66;64,45676443548896;64;-2;2;-1,5432355645110363;1,5432355645110363;60-69;ok_calibrated
306481;J. Denis;Free;;Guinea;RMF;80;78,45729871244212;78;-2;2;-1,5427012875578754;1,5427012875578754;80-89;ok_calibrated
102554;F. Sollacaro;AC Ajaccio;Ligue 2;France;GK;60;61,541769565946474;62;2;2;1,541769565946474;1,541769565946474;60-69;ok_calibrated
38129;Eliseu;SL Benfica;Portugal League;Portugal;LB;80;78,46163126847759;78;-2;2;-1,5383687315224108;1,5383687315224108;80-89;ok_calibrated
60718;G. Rojo;Everton;Chilean League;Chile;DMF;59;60,53816008965672;61;2;2;1,5381600896567207;1,5381600896567207;00-59;ok_calibrated
55432;H. Sundqvist;WE United;PAS League;Sweden;CF;72;73,53744014411113;74;2;2;1,5374401441111303;1,5374401441111303;70-79;ok_calibrated
110730;Álvaro Tejero;Real Madrid;Spanish League;Spain;LB;71;72,53484114014672;73;2;2;1,5348411401467246;1,5348411401467246;70-79;ok_calibrated
109947;J. Lerma;Levante UD;Spanish League;Colombia;DMF;72;70,46546620015393;70;-2;2;-1,5345337998460735;1,5345337998460735;70-79;ok_calibrated
102398;M. Sao;FC Sochaux Montbéliard;Ligue 2;France;RWF;66;67,53201114478586;68;2;2;1,532011144785855;1,532011144785855;60-69;ok_calibrated
102984;Anuar Tuhami;Real Valladolid;Spanish 2nd division;Spain;CMF;61;59,469215516983404;59;-2;2;-1,5307844830165962;1,5307844830165962;60-69;ok_calibrated
111294;J. Pereyra;Rosario Central;Argentine League;Argentina;CMF;71;72,53051923939232;73;2;2;1,5305192393923193;1,5305192393923193;70-79;ok_calibrated
102127;M. Larbi;Tours FC;Ligue 2;Tunisia;AMF;72;73,52676257743602;74;2;2;1,526762577436017;1,526762577436017;70-79;ok_calibrated
104142;Paraiba;CD Feirense;Portugal League;Brazil;RWF;68;69,52519814799854;70;2;2;1,5251981479985375;1,5251981479985375;60-69;ok_calibrated
54349;L. de Blamont;Ehrenhofstadt;PEU League;France;GK;50;51,52445435006331;52;2;2;1,5244543500633085;1,5244543500633085;00-59;ok_calibrated
36343;N. Mihaylov;Free;;Bulgaria;GK;71;69,47561521903631;69;-2;2;-1,5243847809636861;1,5243847809636861;70-79;ok_calibrated
43786;Fernando;FK Spartak Moskva;Other European Teams;Brazil;DMF;77;75,47652845604323;75;-2;2;-1,5234715439567736;1,5234715439567736;70-79;ok_calibrated
109169;K. Medel;Everton;Chilean League;Chile;DMF;64;62,47720701412315;62;-2;2;-1,5227929858768476;1,5227929858768476;60-69;ok_calibrated
112798;Juan Jesús;Sevilla Atlético;Spanish 2nd division;Spain;CMF;64;65,5212957423819;66;2;2;1,521295742381895;1,521295742381895;60-69;ok_calibrated
115339;H. Donovan;Millwall;English 2nd division;England;CMF;56;57,517016787229934;58;2;2;1,5170167872299345;1,5170167872299345;00-59;ok_calibrated
8408;A. Mcgeady;Sunderland;English 2nd division;Ireland;RWF;75;76,51578290646077;77;2;2;1,515782906460771;1,515782906460771;70-79;ok_calibrated
8701;L. Perrin;AS Saint-Étienne;Ligue 1;France;CB;80;81,51287813576303;82;2;2;1,5128781357630317;1,5128781357630317;80-89;ok_calibrated
39324;J. Kucka;Free;;Slovakia;CMF;80;78,48727793350169;78;-2;2;-1,5127220664983128;1,5127220664983128;80-89;ok_calibrated
7117;P. Guiñazú;Talleres de Córdoba;Argentine League;Argentina;DMF;74;72,48743828690047;72;-2;2;-1,5125617130995295;1,5125617130995295;70-79;ok_calibrated
41000;R. Cabella;AS Saint-Étienne;Ligue 1;France;AMF;81;79,48745793572765;79;-2;2;-1,5125420642723526;1,5125420642723526;80-89;ok_calibrated
1073781647;Yu Hanchao;Guangzhou Evergrande;AFC Champions League;China;LWF;66;67,51158052586686;68;2;2;1,5115805258668615;1,5115805258668615;60-69;ok_calibrated
110644;Raphinha;Vitória Guimarães;Portugal League;Brazil;LWF;70;71,51026202457568;72;2;2;1,510262024575681;1,510262024575681;70-79;ok_calibrated
100868;V. Le Goff;FC Lorient;Ligue 2;France;LB;73;74,50964953079335;75;2;2;1,5096495307933537;1,5096495307933537;70-79;ok_calibrated
101897;M. Sprocati;Salernitana;Italian 2nd division;Italy;RMF;64;62,49130802665316;62;-2;2;-1,508691973346842;1,508691973346842;60-69;ok_calibrated
57201;Sturgeon;Vitória Guimarães;Portugal League;Portugal;RWF;74;72,491695497649;72;-2;2;-1,5083045023509953;1,5083045023509953;70-79;ok_calibrated
60981;J. Araya;Colo Colo;Chilean League;Chile;CMF;67;68,50608990336619;69;2;2;1,5060899033661883;1,5060899033661883;60-69;ok_calibrated
114863;M. Algañaraz;San Martín San Juan;Argentine League;Argentina;CB;64;62,498908593951526;62;-2;2;-1,5010914060484737;1,5010914060484737;60-69;ok_calibrated
57391;Wendel;Ponte Preta;Brazilian League;Brazil;CMF;71;69,49990895514101;69;-2;2;-1,5000910448589906;1,5000910448589906;70-79;ok_calibrated
100829;T. Moulin;PAOK Thessaloniki FC;Other European Teams;France;CMF;75;73,50146762069086;74;-1;1;-1,4985323793091396;1,4985323793091396;70-79;ok_calibrated
363427;Y. Nasrallah;Free;;Jordan;CMF;60;58,50204785332944;59;-1;1;-1,4979521466705634;1,4979521466705634;60-69;ok_calibrated
111800;Rúben Dias;SL Benfica;Portugal League;Portugal;CB;70;71,49711451760784;71;1;1;1,4971145176078409;1,4971145176078409;70-79;ok_calibrated
367154;T. Boluda;Free;;Panama;LB;62;60,50290087256171;61;-1;1;-1,4970991274382897;1,4970991274382897;60-69;ok_calibrated
9039;S. Andersen;FC København;Other European Teams;Denmark;GK;68;66,50313683648803;67;-1;1;-1,496863163511975;1,496863163511975;60-69;ok_calibrated
45960;Rhodolfo;C.R. Flamengo;Brazilian League;Brazil;CB;73;74,49565156012815;74;1;1;1,4956515601281524;1,4956515601281524;70-79;ok_calibrated
107679;O. Kemen;Gazelec FC Ajaccio;Ligue 2;France;CMF;70;68,51025451007389;69;-1;1;-1,4897454899261078;1,4897454899261078;70-79;ok_calibrated
305641;S. Hasib;Free;;Jordan;CB;62;60,51209358766471;61;-1;1;-1,4879064123352919;1,4879064123352919;60-69;ok_calibrated
38308;J. Ortiz;Belgrano;Argentine League;Argentina;CMF;74;75,48730125455938;75;1;1;1,4873012545593838;1,4873012545593838;70-79;ok_calibrated
40273;H. Nordtveit;Free;;Norway;DMF;79;77,51346042288442;78;-1;1;-1,486539577115579;1,486539577115579;70-79;ok_calibrated
47002;H. Ziyech;AFC Ajax;Eredivisie;Morocco;AMF;84;82,51632248048801;83;-1;1;-1,4836775195119856;1,4836775195119856;80-89;ok_calibrated
108881;G. Suazo;Colo Colo;Chilean League;Chile;CMF;70;71,48287772208448;71;1;1;1,4828777220844813;1,4828777220844813;70-79;ok_calibrated
101361;S. Arfield;Burnley;English League;Canada;LMF;75;76,48188502035426;76;1;1;1,4818850203542553;1,4818850203542553;70-79;ok_calibrated
118105;J. Beste;Borussia Dortmund;Other European Teams;Germany;LB;63;61,51827168596647;62;-1;1;-1,481728314033532;1,481728314033532;60-69;ok_calibrated
57464;K. Richartz;Pabrowiestein;Other European Teams;Austria;GK;53;51,52445435006331;52;-1;1;-1,4755456499366915;1,4755456499366915;00-59;ok_calibrated
44608;M. Wakaso;Alavés;Spanish League;Ghana;LMF;74;72,5253656646527;73;-1;1;-1,4746343353473037;1,4746343353473037;70-79;ok_calibrated
113990;A. Pucheta;San Martín San Juan;Argentine League;Argentina;CB;62;63,47313351556012;63;1;1;1,4731335155601215;1,4731335155601215;60-69;ok_calibrated
1938;M. Carrick;Manchester United;English League;England;DMF;80;81,47258237956024;81;1;1;1,4725823795602366;1,4725823795602366;80-89;ok_calibrated
108726;M. Pittón;Unión Santa Fe;Argentine League;Argentina;DMF;71;69,5292610808374;70;-1;1;-1,4707389191625992;1,4707389191625992;70-79;ok_calibrated
101450;A. Martínez;Cultural y Deportiva Leonesa;Spanish 2nd division;Spain;DMF;68;66,52941229276658;67;-1;1;-1,4705877072334204;1,4705877072334204;60-69;ok_calibrated
106421;M. Pack;Bristol City;English 2nd division;England;CMF;70;71,46777025253013;71;1;1;1,46777025253013;1,46777025253013;70-79;ok_calibrated
45330;S. Umtiti;FC Barcelona;Spanish League;France;CB;84;82,53241089378831;83;-1;1;-1,4675891062116904;1,4675891062116904;80-89;ok_calibrated
106739;B. Allain;Dijon FCO;Ligue 1;France;GK;62;60,53270564937784;61;-1;1;-1,4672943506221614;1,4672943506221614;60-69;ok_calibrated
309347;E. Severy;Free;;Nigeria;CMF;77;75,53297992516234;76;-1;1;-1,467020074837663;1,467020074837663;70-79;ok_calibrated
101958;F. Bellocq;Club Olimpo;Argentine League;Argentina;DMF;72;73,46579187019358;73;1;1;1,4657918701935841;1,4657918701935841;70-79;ok_calibrated
